site,ID,Year,CEC,clay,bulkdens,soil_type,SOC,pH,PS,dep,irr,fer,man,soilCd,rice_yield,straw_yield,straw_recy,lime,scenario,Cd_solu,Cd_rice,Cd_straw,crop,res_in,lea,Cd_acc
QY285,QY285,2045,229.5576679,18.18878167,1230.000019,Calcareous,2.764674754,6.706328,0.91,2.288553483,1.390191365,0.104280038,2.4149,0.458516055,6.774465652,6.659299736,1,0,BNPRLopt(dep),0.051883519,0.059868644,0.172663056,0.405578073,1.149815042,0.472140027,5.320206786
QY285,QY285,2046,229.5576679,18.18878167,1230.000019,Calcareous,2.757682884,6.706328,0.91,2.288553483,1.390191365,0.104280038,2.4149,0.460678741,6.774465652,6.659299736,1,0,BNPRLopt(dep),0.052312803,0.06030832,0.173931095,0.408556642,1.158259292,0.476046506,5.313321738
QY285,QY285,2047,229.5576679,18.18878167,1230.000019,Calcareous,2.750812965,6.706328,0.91,2.288553483,1.390191365,0.104280038,2.4149,0.462838628,6.774465652,6.659299736,1,0,BNPRLopt(dep),0.052741433,0.060746938,0.175196082,0.411528043,1.166683224,0.479947044,5.306449799
QY285,QY285,2048,229.5576679,18.18878167,1230.000019,Calcareous,2.744064998,6.70624,0.91,2.288553483,1.390191365,0.104280038,2.4149,0.464995721,6.774465652,6.659299736,1,0,BNPRLopt(dep),0.053176443,0.061188762,0.176470318,0.414521169,1.175168745,0.483905632,5.299498085
QY285,QY285,2049,229.5576679,18.18878167,1230.000019,Calcareous,2.737398332,6.70624,0.91,2.288553483,1.390191365,0.104280038,2.4149,0.467149988,6.774465652,6.659299736,1,0,BNPRLopt(dep),0.05360465,0.061626146,0.177731748,0.417484212,1.183568981,0.487802312,5.292638362
QY285,QY285,2050,229.5576679,18.18878167,1230.000019,Calcareous,2.730812966,6.706152,0.91,2.288553483,1.390191365,0.104280038,2.4149,0.469301467,6.774465652,6.659299736,1,0,BNPRLopt(dep),0.054040291,0.062067759,0.179005372,0.420475902,1.192050429,0.491766644,5.28568234
QY291,QY291,2020,100,3.745305,1250,Non-calcareous,2.15964,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.333663095,11.00850668,10.82136207,1,5294.336147,BNPRLopt(dep),0.1334112,0.221541738,0.638933351,2.4388437,6.914129128,1.21404192,0.236074104
QY291,QY291,2021,100,3.745305,1250,Non-calcareous,2.20204,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.333757525,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.130018192,0.216573286,0.62460418,2.384148466,6.759067979,1.183165546,0.321645712
QY291,QY291,2022,100,3.745305,1250,Non-calcareous,2.22384,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.333886183,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.128364093,0.214146235,0.617604488,2.357430257,6.683321776,1.168113249,0.363416218
QY291,QY291,2023,100,3.745305,1250,Non-calcareous,2.24236,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.33403155,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.127002379,0.212145701,0.611834886,2.335407371,6.62088683,1.155721652,0.3978307
QY291,QY291,2024,100,3.745305,1250,Non-calcareous,2.25848,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.334190682,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.12585089,0.210452293,0.606951042,2.31676547,6.568036985,1.145243096,0.426951158
QY291,QY291,2025,100,3.745305,1250,Non-calcareous,2.2728,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.334361463,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.12485518,0.208986736,0.602724331,2.300631883,6.522298219,1.136182135,0.452145706
QY291,QY291,2026,100,3.745305,1250,Non-calcareous,2.28576,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.334542321,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.123976523,0.207692534,0.59899181,2.286384643,6.481907249,1.128186359,0.474388722
QY291,QY291,2027,100,3.745305,1250,Non-calcareous,2.29772,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.334732076,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.12318449,0.206525179,0.595625122,2.273533812,6.445475105,1.120978855,0.494447057
QY291,QY291,2028,100,3.745305,1250,Non-calcareous,2.30888,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.334929855,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.122461775,0.205459388,0.592551349,2.261801051,6.412212693,1.114402151,0.512756522
QY291,QY291,2029,100,3.745305,1250,Non-calcareous,2.31944,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.335134958,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.121792013,0.204471174,0.589701306,2.250922282,6.381371351,1.108307319,0.529730123
QY291,QY291,2030,100,3.745305,1250,Non-calcareous,2.32948,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.33534685,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.121167993,0.203550013,0.58704465,2.240781677,6.352622706,1.102628734,0.545549313
QY291,QY291,2031,100,3.745305,1250,Non-calcareous,2.33912,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.33556507,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.120580087,0.202681775,0.584540625,2.231223678,6.325525751,1.097278792,0.560457253
QY291,QY291,2032,100,3.745305,1250,Non-calcareous,2.34844,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.335789253,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.120021819,0.201856956,0.582161821,2.222143651,6.299783848,1.092198551,0.574617521
QY291,QY291,2033,100,3.745305,1250,Non-calcareous,2.35748,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.3360191,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.119489691,0.201070442,0.579893488,2.2134853,6.275237395,1.087356184,0.58811824
QY291,QY291,2034,100,3.745305,1250,Non-calcareous,2.36624,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.336254347,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.11898304,0.200321307,0.577732961,2.20523845,6.251857553,1.082745663,0.600975611
QY291,QY291,2035,100,3.745305,1250,Non-calcareous,2.3748,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.336494737,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.11849589,0.199600742,0.575654828,2.197306103,6.229369326,1.078312599,0.613341022
QY291,QY291,2036,100,3.745305,1250,Non-calcareous,2.38316,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.336740073,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.118027784,0.198908108,0.57365725,2.189681236,6.207752803,1.074052836,0.625225652
QY291,QY291,2037,100,3.745305,1250,Non-calcareous,2.39136,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.336990164,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.117575651,0.198238881,0.571727179,2.18231405,6.186866811,1.069938421,0.636707252
QY291,QY291,2038,100,3.745305,1250,Non-calcareous,2.39936,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.337244847,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.117141754,0.197596457,0.569874406,2.175241914,6.166817283,1.065989963,0.647727847
QY291,QY291,2039,100,3.745305,1250,Non-calcareous,2.4072,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.337503938,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.116723094,0.196976409,0.568086169,2.168416115,6.147466123,1.062180158,0.658363451
QY291,QY291,2040,100,3.745305,1250,Non-calcareous,2.41488,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.337767283,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.116319349,0.196378286,0.566361163,2.161831672,6.128799208,1.058506072,0.66862198
QY291,QY291,2041,100,3.745305,1250,Non-calcareous,2.42244,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.338034732,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.115927642,0.195797837,0.56468713,2.155441797,6.110683893,1.054941542,0.678576384
QY291,QY291,2042,100,3.745305,1250,Non-calcareous,2.42984,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.338306163,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.115550284,0.195238518,0.563074037,2.14928453,6.093228022,1.05150758,0.688167614
QY291,QY291,2043,100,3.745305,1250,Non-calcareous,2.43708,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.33858143,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.115186985,0.194699924,0.561520714,2.143355413,6.076418959,1.048201567,0.697402744
QY291,QY291,2044,100,3.745305,1250,Non-calcareous,2.4442,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.338860391,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.114834953,0.194177916,0.560015226,2.137608882,6.060127525,1.044998072,0.70635277
QY291,QY291,2045,100,3.745305,1250,Non-calcareous,2.4512,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.339142932,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.114493973,0.193672193,0.558556707,2.132041636,6.044344366,1.041895159,0.71502293
QY291,QY291,2046,100,3.745305,1250,Non-calcareous,2.45808,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.339428941,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.114163842,0.193182468,0.557144323,2.126650485,6.029060439,1.038890958,0.72341828
QY291,QY291,2047,100,3.745305,1250,Non-calcareous,2.46484,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.339718308,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.113844359,0.192708458,0.555777264,2.121432349,6.014267006,1.035983665,0.73154371
QY291,QY291,2048,100,3.745305,1250,Non-calcareous,2.47144,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.340010926,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.113537796,0.192253566,0.554465341,2.116424665,6.000070208,1.033193945,0.739341114
QY291,QY291,2049,100,3.745305,1250,Non-calcareous,2.47796,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.340306662,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.113239022,0.191810155,0.55318653,2.111543374,5.986231732,1.030475103,0.746941248
QY291,QY291,2050,100,3.745305,1250,Non-calcareous,2.48432,6.16,0.91,0,1.404456085,0.181513598,2.302990041,0.340605439,11.00850668,10.82136207,1,0,BNPRLopt(dep),0.11295278,0.191385312,0.55196127,2.10686649,5.972972752,1.027870299,0.754222935
QY293,QY293,2020,177.0811153,18.06079667,1379.999995,Calcareous,2.425181168,6.704656,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.242292684,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.032156499,0.0390625,0.112657482,0.297706013,0.843997432,0.292624139,4.882749103
QY293,QY293,2021,177.0811153,18.06079667,1379.999995,Calcareous,2.430869574,6.702984,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.244061796,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.032378979,0.039269138,0.113253431,0.299280853,0.848462108,0.294648711,4.879149691
QY293,QY293,2022,177.0811153,18.06079667,1379.999995,Calcareous,2.42887682,6.7036,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.245829604,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.032625882,0.039549379,0.114061656,0.301416651,0.854517099,0.29689553,4.874767074
QY293,QY293,2023,177.0811153,18.06079667,1379.999995,Calcareous,2.425760878,6.703864,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.247595824,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.032910728,0.039862591,0.114964969,0.303803726,0.861284465,0.299487624,4.869787905
QY293,QY293,2024,177.0811153,18.06079667,1379.999995,Calcareous,2.421847834,6.703952,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.24936024,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.033219672,0.040197519,0.115930911,0.3063563,0.868521019,0.302299014,4.864423942
QY293,QY293,2025,177.0811153,18.06079667,1379.999995,Calcareous,2.417391313,6.70404,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.251122713,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.033539738,0.040543983,0.116930123,0.308996796,0.876006833,0.305211617,4.858870842
QY293,QY293,2026,177.0811153,18.06079667,1379.999995,Calcareous,2.412463776,6.70404,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.252883173,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.033874436,0.040903766,0.11796775,0.311738803,0.883780431,0.308257368,4.853083084
QY293,QY293,2027,177.0811153,18.06079667,1379.999995,Calcareous,2.407282617,6.70404,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.254641536,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.034215497,0.041269923,0.119023757,0.314529383,0.891691734,0.311361023,4.847188849
QY293,QY293,2028,177.0811153,18.06079667,1379.999995,Calcareous,2.401884066,6.70404,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.256397764,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.034562404,0.041641886,0.120096511,0.317364216,0.899728496,0.314517877,4.841197162
QY293,QY293,2029,177.0811153,18.06079667,1379.999995,Calcareous,2.396340588,6.70404,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.258151821,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.034913904,0.042018312,0.121182135,0.320233061,0.907861679,0.317716529,4.835129664
QY293,QY293,2030,177.0811153,18.06079667,1379.999995,Calcareous,2.390760878,6.703952,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.25990368,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.035272681,0.042400042,0.122283058,0.323142335,0.916109479,0.320981396,4.828955523
QY293,QY293,2031,177.0811153,18.06079667,1379.999995,Calcareous,2.385108704,6.703952,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.261653301,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.035630108,0.042781891,0.123384321,0.326052506,0.924359823,0.324233987,4.822792762
QY293,QY293,2032,177.0811153,18.06079667,1379.999995,Calcareous,2.37945653,6.703952,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.26340069,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.035989457,0.043165352,0.124490234,0.328974967,0.932645007,0.327504058,4.81660023
QY293,QY293,2033,177.0811153,18.06079667,1379.999995,Calcareous,2.373840588,6.703864,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.265145835,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.036354858,0.043552742,0.125607479,0.33192737,0.94101508,0.330829207,4.810322677
QY293,QY293,2034,177.0811153,18.06079667,1379.999995,Calcareous,2.368224646,6.703864,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.266888706,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.036717373,0.043938686,0.126720555,0.334868759,0.949353926,0.334128091,4.804082405
QY293,QY293,2035,177.0811153,18.06079667,1379.999995,Calcareous,2.362681168,6.703864,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.268629315,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.037080307,0.044324658,0.12783371,0.337810358,0.957693368,0.337430795,4.797838101
QY293,QY293,2036,177.0811153,18.06079667,1379.999995,Calcareous,2.357173921,6.703776,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.270367662,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.0374494,0.0447146,0.128958315,0.340782211,0.96611858,0.34078954,4.791507504
QY293,QY293,2037,177.0811153,18.06079667,1379.999995,Calcareous,2.351739139,6.703776,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.272103716,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.037813886,0.045101359,0.130073739,0.343729805,0.974475018,0.344106359,4.78524309
QY293,QY293,2038,177.0811153,18.06079667,1379.999995,Calcareous,2.346340588,6.703776,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.2738375,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.038179475,0.04548887,0.131191334,0.346683135,0.982847716,0.347433224,4.778962897
QY293,QY293,2039,177.0811153,18.06079667,1379.999995,Calcareous,2.341050733,6.703688,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.275569008,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.03854971,0.045878697,0.132315607,0.349654112,0.991270444,0.35080236,4.772622783
QY293,QY293,2040,177.0811153,18.06079667,1379.999995,Calcareous,2.335833341,6.703688,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.277298219,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.038915064,0.046265135,0.133430106,0.352599261,0.999619952,0.35412708,4.766352914
QY293,QY293,2041,177.0811153,18.06079667,1379.999995,Calcareous,2.330652182,6.703688,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.279025158,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.039281422,0.046652228,0.134546495,0.355549404,1.007983617,0.357460937,4.760068914
QY293,QY293,2042,177.0811153,18.06079667,1379.999995,Calcareous,2.325579718,6.7036,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.280749821,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.039652415,0.047041567,0.135669361,0.358516664,1.016395808,0.360836974,4.753725617
QY293,QY293,2043,177.0811153,18.06079667,1379.999995,Calcareous,2.320543486,6.7036,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.282472185,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.040019086,0.047428182,0.136784371,0.361463164,1.024749144,0.364173682,4.747442409
QY293,QY293,2044,177.0811153,18.06079667,1379.999995,Calcareous,2.31561595,6.703512,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.284192273,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.040390384,0.047816995,0.13790572,0.364426414,1.033149965,0.36755249,4.741100351
QY293,QY293,2045,177.0811153,18.06079667,1379.999995,Calcareous,2.310760878,6.703512,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.285910063,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.040756334,0.048202069,0.139016286,0.36736117,1.041470008,0.37088264,4.734835445
QY293,QY293,2046,177.0811153,18.06079667,1379.999995,Calcareous,2.305978269,6.703512,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.287625583,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.041122248,0.04858673,0.140125659,0.370292771,1.049781106,0.374212461,4.728574022
QY293,QY293,2047,177.0811153,18.06079667,1379.999995,Calcareous,2.301268124,6.703424,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.289338835,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.04149363,0.048974405,0.141243728,0.373247355,1.058157359,0.377592033,4.722239867
QY293,QY293,2048,177.0811153,18.06079667,1379.999995,Calcareous,2.296594211,6.703424,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.291049791,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.041860265,0.049359048,0.142353051,0.376178825,1.066468086,0.38092841,4.71597202
QY293,QY293,2049,177.0811153,18.06079667,1379.999995,Calcareous,2.292028993,6.703424,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.292758477,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.04222585,0.049742235,0.143458174,0.379099198,1.07474735,0.384255232,4.709724826
QY293,QY293,2050,177.0811153,18.06079667,1379.999995,Calcareous,2.28753624,6.703336,0.91,3.558572054,1.36587176,0.136335441,0.4123,0.294464899,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.04259691,0.050128387,0.144571848,0.382042168,1.083090681,0.387631883,4.703405204
QY295,QY295,2020,185.3333333,10.71393333,1580.000043,Calcareous,2.714335369,6.70052,0.91,3.269914865,1.381581936,0.21337775,0,0.209729643,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.024874874,0.040045173,0.115491541,0.305195233,0.86522939,0.226361352,4.333317966
QY295,QY295,2021,185.3333333,10.71393333,1580.000043,Calcareous,2.707879673,6.699904,0.91,3.269914865,1.381581936,0.21337775,0,0.211100946,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.025145975,0.040419413,0.11657086,0.308047414,0.873315334,0.228828369,4.327998767
QY295,QY295,2022,185.3333333,10.71393333,1580.000043,Calcareous,2.695348028,6.700784,0.91,3.269914865,1.381581936,0.21337775,0,0.212470565,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.025437825,0.040854795,0.117826515,0.311365579,0.882722339,0.231484206,4.322024767
QY295,QY295,2023,185.3333333,10.71393333,1580.000043,Calcareous,2.682151826,6.701312,0.91,3.269914865,1.381581936,0.21337775,0,0.213838295,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.025754789,0.041317798,0.11916183,0.314894251,0.892726137,0.234368583,4.315611717
QY295,QY295,2024,185.3333333,10.71393333,1580.000043,Calcareous,2.668449295,6.701576,0.91,3.269914865,1.381581936,0.21337775,0,0.215203995,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.026092293,0.041803555,0.12056277,0.318596343,0.903221578,0.23743987,4.308838338
QY295,QY295,2025,185.3333333,10.71393333,1580.000043,Calcareous,2.654430308,6.701664,0.91,3.269914865,1.381581936,0.21337775,0,0.216567551,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.026445083,0.042306338,0.122012811,0.322428185,0.914084863,0.24065026,4.301796106
QY295,QY295,2026,185.3333333,10.71393333,1580.000043,Calcareous,2.640284738,6.701752,0.91,3.269914865,1.381581936,0.21337775,0,0.217928879,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.026803991,0.042817034,0.123485676,0.326320344,0.925119143,0.243916314,4.294637893
QY295,QY295,2027,185.3333333,10.71393333,1580.000043,Calcareous,2.626044232,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.219287942,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.027168749,0.043335244,0.12498021,0.330269765,0.936315765,0.247235614,4.287369172
QY295,QY295,2028,185.3333333,10.71393333,1580.000043,Calcareous,2.611803727,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.220644704,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.027541854,0.043862388,0.12650051,0.334287274,0.947705414,0.250630869,4.279956408
QY295,QY295,2029,185.3333333,10.71393333,1580.000043,Calcareous,2.597594866,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.22199912,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.027919348,0.044394888,0.128036255,0.338345599,0.959210777,0.254066064,4.272462888
QY295,QY295,2030,185.3333333,10.71393333,1580.000043,Calcareous,2.583512588,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.223351166,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.028299898,0.044930863,0.129582025,0.342430413,0.970791237,0.257529068,4.26491507
QY295,QY295,2031,185.3333333,10.71393333,1580.000043,Calcareous,2.569525247,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.224700822,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.02868396,0.045470943,0.131139633,0.346546511,0.982460386,0.261024034,4.257304007
QY295,QY295,2032,185.3333333,10.71393333,1580.000043,Calcareous,2.555696133,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.22604807,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.029070577,0.046013784,0.132705202,0.350683648,0.994189183,0.264542251,4.249648651
QY295,QY295,2033,185.3333333,10.71393333,1580.000043,Calcareous,2.542056893,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.227392896,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.029459211,0.046558632,0.134276561,0.354836084,1.005961351,0.268078824,4.241959643
QY295,QY295,2034,185.3333333,10.71393333,1580.000043,Calcareous,2.528544235,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.228735288,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.029850788,0.047106772,0.135857414,0.359013609,1.017804648,0.271642168,4.234218774
QY295,QY295,2035,185.3333333,10.71393333,1580.000043,Calcareous,2.515253096,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.230075231,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.030243752,0.047656041,0.137441524,0.363199742,1.029672345,0.275218144,4.226456666
QY295,QY295,2036,185.3333333,10.71393333,1580.000043,Calcareous,2.502120185,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.231412717,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.030639034,0.048207731,0.139032615,0.36740432,1.041592336,0.27881521,4.218655022
QY295,QY295,2037,185.3333333,10.71393333,1580.000043,Calcareous,2.489177148,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.232747734,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.031036048,0.048761029,0.140628342,0.371621152,1.05354707,0.282428041,4.210825358
QY295,QY295,2038,185.3333333,10.71393333,1580.000043,Calcareous,2.476423983,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.234080274,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.031434708,0.049315815,0.142228364,0.37584933,1.065533967,0.286055845,4.202969375
QY295,QY295,2039,185.3333333,10.71393333,1580.000043,Calcareous,2.463860693,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.235410327,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.031834924,0.049871967,0.143832324,0.380087919,1.077550377,0.289697804,4.195088828
QY295,QY295,2040,185.3333333,10.71393333,1580.000043,Calcareous,2.451487275,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.236737887,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.032236602,0.050429359,0.145439861,0.384335957,1.08959358,0.293353075,4.187185519
QY295,QY295,2041,185.3333333,10.71393333,1580.000043,Calcareous,2.439303731,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.238062946,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.032639647,0.050987862,0.147050601,0.388592462,1.101660782,0.297020787,4.179261302
QY295,QY295,2042,185.3333333,10.71393333,1580.000043,Calcareous,2.427310061,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.239385497,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.033043961,0.051547344,0.148664163,0.392856422,1.113749123,0.300700045,4.171318083
QY295,QY295,2043,185.3333333,10.71393333,1580.000043,Calcareous,2.415506264,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.240705534,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.033449443,0.052107668,0.150280155,0.397126805,1.125855671,0.304389929,4.163357817
QY295,QY295,2044,185.3333333,10.71393333,1580.000043,Calcareous,2.40389234,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.242023052,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.033855988,0.052668696,0.151898177,0.401402553,1.137977428,0.308089491,4.155382507
QY295,QY295,2045,185.3333333,10.71393333,1580.000043,Calcareous,2.392468289,6.70184,0.91,3.269914865,1.381581936,0.21337775,0,0.243338047,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.03426349,0.053230285,0.15351782,0.405682583,1.150111327,0.31179776,4.147394208
QY295,QY295,2046,185.3333333,10.71393333,1580.000043,Calcareous,2.381202467,6.701752,0.91,3.269914865,1.381581936,0.21337775,0,0.244650513,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.034677094,0.053796951,0.155152101,0.410001296,1.162354891,0.315561555,4.1393117
QY295,QY295,2047,185.3333333,10.71393333,1580.000043,Calcareous,2.370094872,6.701752,0.91,3.269914865,1.381581936,0.21337775,0,0.245960422,7.621273858,7.491712203,1,0,BNPRLopt(dep),0.035087495,0.054360987,0.156778799,0.414299968,1.174541639,0.319296203,4.13127838
