"ID","clay","SOC","pH","Cd_solu","lea","soc_level","clay_level"
"QY270",7.457634084,2.468442038,6.682744,0.0706278465718046,0.875785297490377,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",7.266077167,2.451231893,6.67632,0.0724349535246145,0.688132058483838,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",7.07452025,2.432898559,6.675792,0.0736397040982252,0.684849248113495,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.428188414,6.673768,0.0744416103626032,0.677418654299689,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.407282617,6.67368,0.0755207189834234,0.687238542749153,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.390543487,6.673504,0.0764524895101537,0.695717654542399,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.373985515,6.673416,0.0773807400846837,0.704164734770621,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.357572472,6.67324,0.0783275449653277,0.712780659184483,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.341413052,6.673152,0.0792670981485198,0.721330593151531,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.325471023,6.673064,0.080211115699538,0.729921152865796,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.309782617,6.672888,0.0811685072094247,0.738633415605764,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.294347834,6.6728,0.0821173381478017,0.747267777144995,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.279166675,6.672712,0.0830679955786148,0.755918759765395,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.26427537,6.672624,0.0840183143851684,0.764566660905032,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.249601457,6.672448,0.0849828574154958,0.773344002481012,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.235217399,6.67236,0.0859349857205986,0.782008370057447,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.221086964,6.672272,0.0868873556876657,0.790674936757758,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.207210153,6.672184,0.0878395587507072,0.799339984631436,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.193550732,6.672096,0.0887931411266544,0.808017584252555,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.180181167,6.672008,0.0897437727431388,0.816668331962563,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.167028993,6.67192,0.0906949809993803,0.82532432709436,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.154130442,6.671832,0.0916443481052734,0.833963567757988,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.141449283,6.671744,0.092593514098374,0.842600978295203,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.129021746,6.671656,0.0935399755585857,0.85121377758313,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.116811602,6.671568,0.0944854219036306,0.859817339323038,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.104818848,6.67148,0.095429465705364,0.868408137918813,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.093043485,6.67148,0.0963588238574758,0.87686529710303,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.081485514,6.671392,0.0972987578289055,0.88541869624304,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.070144935,6.671304,0.0982360793198202,0.893948321810364,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.059021746,6.671216,0.0991703699722595,0.902450366747562,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.048079717,6.671216,0.100090190744262,0.910820735772788,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.03735508,6.671128,0.101019467325925,0.919277152665917,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.026847833,6.67104,0.101944482702067,0.927694792588812,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.016485514,6.67104,0.102855989120651,0.935989500997924,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY270",6.882963333,2.006340587,6.670952,0.103776120529445,0.944362696817952,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY274",42.80423353,2.196086964,6.703248,0.0164390136600495,0.241653500802727,"Medium (1.5~2.5%)","Clay (>35%)"
"QY274",42.19214716,2.171630442,6.700432,0.0171115783754966,0.25325135995735,"Medium (1.5~2.5%)","Clay (>35%)"
"QY274",41.58006078,2.15217392,6.699376,0.017704524476677,0.270879224493158,"Medium (1.5~2.5%)","Clay (>35%)"
"QY274",40.9679744,2.138079718,6.692776,0.0184131271914136,0.220957526296963,"Medium (1.5~2.5%)","Clay (>35%)"
"QY274",40.35588802,2.119710152,6.690136,0.0190833909669044,0.229000691602852,"Medium (1.5~2.5%)","Clay (>35%)"
"QY274",39.74380164,2.103876819,6.693656,0.0195610883707161,0.287547999049526,"Medium (1.5~2.5%)","Clay (>35%)"
"QY274",39.13171526,2.08909421,6.690488,0.0202383835963486,0.29952807722596,"Medium (1.5~2.5%)","Clay (>35%)"
"QY274",38.51962888,2.075652181,6.690576,0.0208274961788813,0.318660691536883,"Medium (1.5~2.5%)","Clay (>35%)"
"QY274",37.90754251,2.062644935,6.684416,0.021638803412336,0.259665640948032,"Medium (1.5~2.5%)","Clay (>35%)"
"QY274",37.29545613,2.048768123,6.697352,0.021864595548457,0.426359613194911,"Medium (1.5~2.5%)","Clay (>35%)"
"QY274",36.68336975,2.034927543,6.677816,0.0232064157184756,0.206537099894433,"Medium (1.5~2.5%)","Clay (>35%)"
"QY274",36.07128337,2.029963775,6.686968,0.0234732571131274,0.345056879562973,"Medium (1.5~2.5%)","Clay (>35%)"
"QY274",35.45919699,2.028695659,6.694184,0.0237503036111943,0.470256011501648,"Medium (1.5~2.5%)","Clay (>35%)"
"QY274",34.84711061,2.025217398,6.691016,0.024442487133152,0.325085078870921,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",34.23502424,2.022608703,6.681952,0.0253823985452258,0.253823985452258,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",33.62293786,2.032427543,6.684152,0.0257093950923907,0.362502470802708,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",33.01085148,2.044601456,6.681336,0.0262020957627213,0.298703891695023,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",32.3987651,2.038804355,6.697528,0.0262596441640396,0.548826563028428,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",31.78667872,2.032318848,6.663384,0.0284100365903009,0.241485311017557,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",31.17459234,2.028804355,6.682656,0.0283202132919322,0.370994794124312,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",30.56250596,2.027391311,6.673592,0.0294329539205514,0.385571696359224,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",29.95041959,2.026847833,6.685208,0.0296392054024076,0.459407683737318,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",29.33833321,2.027065224,6.677992,0.0306991017475001,0.362249400620501,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",28.72624683,2.02391305,6.672008,0.0318165659815594,0.353163882395309,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",28.11416045,2.018949282,6.66444,0.0330965193459695,0.31441693378671,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",27.50207407,2.020181166,6.660304,0.0341154918979365,0.310450976271222,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",26.88998769,2.021557978,6.627832,0.0366959563592373,0.220175738155424,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",26.27790132,2.024311601,6.649568,0.0362593447954008,0.355341578994928,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",25.66581494,2.026702906,6.60856,0.0393473225682056,0.169193487043284,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",25.05372856,2.019637688,6.664352,0.0370420718202627,0.429688033115048,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",24.44164218,2.020869572,6.6508,0.0384659678680689,0.357733501173041,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",23.8295558,2.023369572,6.660656,0.0384922135451223,0.477303447959516,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",23.21746942,2.023007253,6.651504,0.0396609014510692,0.376778563785157,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",22.60538305,2.020760877,6.649304,0.0404228322292187,0.375932339731734,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.036775369,6.646136,0.0407197940274448,0.370550125649748,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.03025363,6.645432,0.0413436987041154,0.37622765820745,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.028985514,6.64464,0.0418329607835578,0.380679943130376,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.027536239,6.643936,0.0423228909197255,0.385138307369502,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.025942036,6.64332,0.0428124524941792,0.389593317697031,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.024239137,6.642704,0.0433063527782724,0.394087810282279,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.022500007,6.642176,0.0437967417412535,0.398550349845407,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.020760877,6.641648,0.0442883245751114,0.403023753633514,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.018985514,6.641296,0.0447702024130851,0.407408841959074,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.017210152,6.640856,0.0452591034168757,0.411857841093569,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.01543479,6.640592,0.0457368639493376,0.416205461938972,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.013695659,6.64024,0.0462205402907483,0.42060691664581,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.011956529,6.640064,0.046692673526951,0.424903329095254,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.01025363,6.6398,0.0471706808919594,0.429253196116831,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.008550732,6.639624,0.0476431181565387,0.433552375224502,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.006884065,6.639536,0.048108638722935,0.437788612378708,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.00525363,6.63936,0.0485800194046805,0.442078176582592,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.003659427,6.639272,0.0490442866467737,0.446303008485641,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.002065224,6.639184,0.0495090471646013,0.450532329197872,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,2.000507253,6.639096,0.0499730875377039,0.454755096593105,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,1.998985514,6.639008,0.0504363723138251,0.458970988055809,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,1.997463775,6.63892,0.0509001032521523,0.463190939594586,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,1.9960145,6.63892,0.0513549125940592,0.467329704605939,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,1.994565224,6.638832,0.0518169362059549,0.471534119474189,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,1.993152181,6.638832,0.0522710944873253,0.47566695983466,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,1.991739137,6.638744,0.052732565935408,0.479866350012213,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,1.990362326,6.638744,0.0531860017033525,0.483992615500507,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,1.989021746,6.638656,0.0536455399011764,0.488174413100706,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,1.987717398,6.638656,0.0540968504569692,0.49228133915842,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,1.98641305,6.638656,0.0545483535889248,0.496390017659216,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,1.985144934,6.638568,0.0550060591052748,0.500555137858,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY274",21.99329667,1.983876818,6.638568,0.0554566299296687,0.504655332359985,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY278",21,2.703345352,6.70844,0.0222173033451419,0.326594359173586,"High (>2.5%)","Loamy (18-35%)"
"QY278",20.69970695,2.676187078,6.706944,0.0229952423193432,0.340329586326279,"High (>2.5%)","Loamy (18-35%)"
"QY278",20.3994139,2.653956862,6.706328,0.0237074843844745,0.36272451108246,"High (>2.5%)","Loamy (18-35%)"
"QY278",20.09912084,2.638453265,6.700608,0.0245656663361927,0.294787996034313,"High (>2.5%)","Loamy (18-35%)"
"QY278",19.79882779,2.617410099,6.698848,0.0253831387617808,0.30459766514137,"High (>2.5%)","Loamy (18-35%)"
"QY278",19.49853474,2.599352545,6.702632,0.02596340181558,0.381662006689026,"High (>2.5%)","Loamy (18-35%)"
"QY278",19.19824169,2.582410099,6.699904,0.0267991509393474,0.396627433902341,"High (>2.5%)","Loamy (18-35%)"
"QY278",18.89794863,2.566978444,6.700256,0.0275037259161366,0.42080700651689,"High (>2.5%)","Loamy (18-35%)"
"QY278",18.59765558,2.551906501,6.696208,0.028399349883749,0.340792198604988,"High (>2.5%)","Loamy (18-35%)"
"QY278",18.29736253,2.536115134,6.70536,0.0287839858732843,0.561287724529044,"High (>2.5%)","Loamy (18-35%)"
"QY278",17.99706948,2.520179882,6.69524,0.0300413106613307,0.267367664885843,"High (>2.5%)","Sandy (<18%)"
"QY278",17.69677642,2.515503623,6.698584,0.0305619586922993,0.4492607927768,"High (>2.5%)","Sandy (<18%)"
"QY278",17.39648337,2.515575565,6.7036,0.0309434649364401,0.612680605741514,"High (>2.5%)","Sandy (<18%)"
"QY278",17.09619032,2.513021609,6.7036,0.0316298656671378,0.420677213372933,"High (>2.5%)","Sandy (<18%)"
"QY278",16.79589727,2.51158276,6.698056,0.0326151340888012,0.326151340888012,"High (>2.5%)","Sandy (<18%)"
"QY278",16.49560421,2.525935278,6.697616,0.0331195070536525,0.4669850494565,"High (>2.5%)","Sandy (<18%)"
"QY278",16.19531116,2.543093551,6.696208,0.0336329477690935,0.383415604567666,"High (>2.5%)","Sandy (<18%)"
"QY278",15.89501811,2.537482041,6.70712,0.0339384237507835,0.709313056391375,"High (>2.5%)","Sandy (<18%)"
"QY278",15.59472506,2.530863335,6.684768,0.0360214565908334,0.306182381022084,"High (>2.5%)","Sandy (<18%)"
"QY278",15.294432,2.527949666,6.700432,0.0360365297932425,0.472078540291477,"High (>2.5%)","Sandy (<18%)"
"QY278",14.99413895,2.527805781,6.692424,0.0373182087622801,0.48886853478587,"High (>2.5%)","Sandy (<18%)"
"QY278",14.6938459,2.528848947,6.702456,0.0375947698659119,0.582718932921634,"High (>2.5%)","Sandy (<18%)"
"QY278",14.39355285,2.530791393,6.6992,0.0386395065784323,0.455946177625501,"High (>2.5%)","Sandy (<18%)"
"QY278",14.09325979,2.528453263,6.694888,0.0398787116789759,0.442653699636633,"High (>2.5%)","Sandy (<18%)"
"QY278",13.79296674,2.522733839,6.69128,0.0411066497638078,0.390513172756174,"High (>2.5%)","Sandy (<18%)"
"QY278",13.49267369,2.525431681,6.688992,0.0421105831713026,0.383206306858853,"High (>2.5%)","Sandy (<18%)"
"QY278",13.19238064,2.528381321,6.666904,0.0444493684190229,0.266696210514137,"High (>2.5%)","Sandy (<18%)"
"QY278",12.89208758,2.532913695,6.67896,0.0444579261005076,0.435687675784974,"High (>2.5%)","Sandy (<18%)"
"QY278",12.59179453,2.537086357,6.657576,0.04674244851157,0.200992528599751,"High (>2.5%)","Sandy (<18%)"
"QY278",12.29150148,2.529172688,6.693392,0.0453034379106409,0.525519879763434,"High (>2.5%)","Sandy (<18%)"
"QY278",11.99120843,2.531798587,6.685472,0.0466084546665489,0.433458628398905,"High (>2.5%)","Sandy (<18%)"
"QY278",11.69091537,2.535575566,6.690664,0.0469124737064471,0.581714673959944,"High (>2.5%)","Sandy (<18%)"
"QY278",11.39062232,2.53600722,6.686352,0.047944189708482,0.455469802230579,"High (>2.5%)","Sandy (<18%)"
"QY278",11.09032927,2.533992832,6.686176,0.0487118383950422,0.453020097073892,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.554784199,6.68424,0.0489726385506171,0.445651010810615,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.547086357,6.68424,0.0496795145277847,0.452083582202841,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.546151105,6.684064,0.0499990195036619,0.454991077483323,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.545000026,6.683888,0.0503242539080272,0.457950710563048,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.543705062,6.683712,0.050653407176115,0.460946005302647,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.542302184,6.683536,0.0509855868143248,0.463968840010356,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.540863336,6.683448,0.0513120394447445,0.466939558947175,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.539352544,6.683272,0.0516474523895766,0.469991816745147,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.537841753,6.683096,0.0519830632780622,0.473045875830366,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.536330961,6.68292,0.0523188717016109,0.476101732484659,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.534784199,6.682832,0.0526488370070601,0.479104416764247,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.533273407,6.682656,0.0529850075022626,0.48216356827059,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.531762616,6.682568,0.0533142437168969,0.485159617823762,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.530287796,6.682392,0.0536497471104732,0.488212698705306,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.528848947,6.682216,0.0539844043904643,0.491258079953225,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.527410098,6.682128,0.0543119678835062,0.494238907739907,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.525971249,6.681952,0.0546469282865698,0.497287047407785,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.524568371,6.681864,0.054973655736188,0.500260267199311,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.523201465,6.681776,0.0552994030972286,0.50322456818478,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.52187053,6.6816,0.0556315906067483,0.506247474521409,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.520539594,6.681512,0.0559564254241401,0.509203471359675,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.519208659,6.681424,0.0562813114234012,0.512159933952951,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.517949666,6.681248,0.0566116514067766,0.515166027801667,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.516690673,6.68116,0.0569344822940467,0.518103788875825,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.515467652,6.681072,0.0572562423249866,0.521031805157378,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.51424463,6.680984,0.0575780166120406,0.523959951169569,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.51305758,6.680896,0.0578986941556849,0.526878116816732,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.511870529,6.680808,0.058219373519545,0.52979629902786,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.51071945,6.68072,0.0585389303838526,0.532704266493059,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.509604342,6.680632,0.0588573462141755,0.535601850548997,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.508489234,6.680544,0.0591757396141191,0.538499230488484,"High (>2.5%)","Sandy (<18%)"
"QY278",10.79003622,2.507410098,6.680456,0.0594929664843887,0.541385995007937,"High (>2.5%)","Sandy (<18%)"
"QY284",55.06741647,3.696739143,6.705536,0.00629908448397879,0.0925965419144882,"High (>2.5%)","Clay (>35%)"
"QY284",54.27997063,3.646376824,6.704656,0.00659533157168604,0.0976109072609533,"High (>2.5%)","Clay (>35%)"
"QY284",53.4925248,3.600036244,6.704128,0.00688878751595645,0.105398448994134,"High (>2.5%)","Clay (>35%)"
"QY284",52.70507896,3.55764494,6.700872,0.00721261137322531,0.0865513364787037,"High (>2.5%)","Clay (>35%)"
"QY284",51.91763312,3.512536244,6.700168,0.00752816029193399,0.0903379235032079,"High (>2.5%)","Clay (>35%)"
"QY284",51.13018728,3.469782621,6.702544,0.0078116587195753,0.114831383177757,"High (>2.5%)","Clay (>35%)"
"QY284",50.34274145,3.428260881,6.699992,0.00816024280581893,0.12077159352612,"High (>2.5%)","Clay (>35%)"
"QY284",49.55529561,3.388260881,6.699376,0.00849895930594191,0.130034077380911,"High (>2.5%)","Clay (>35%)"
"QY284",48.76784977,3.349130446,6.696648,0.00888120717388778,0.106574486086653,"High (>2.5%)","Clay (>35%)"
"QY284",47.98040393,3.309891316,6.70668,0.00910804474182839,0.177606872465654,"High (>2.5%)","Clay (>35%)"
"QY284",47.1929581,3.271159432,6.695064,0.00965318171498607,0.0859133172633761,"High (>2.5%)","Clay (>35%)"
"QY284",46.40551226,3.239456533,6.699904,0.00995717087482745,0.146370411859963,"High (>2.5%)","Clay (>35%)"
"QY284",45.61806642,3.210905808,6.70448,0.0102629291912134,0.203205997986026,"High (>2.5%)","Clay (>35%)"
"QY284",44.83062058,3.181340591,6.702808,0.010684495473096,0.142103789792177,"High (>2.5%)","Clay (>35%)"
"QY284",44.04317475,3.152826098,6.698144,0.0111744428810936,0.111744428810936,"High (>2.5%)","Clay (>35%)"
"QY284",43.25572891,3.133913054,6.69832,0.0115575337178593,0.162961225421816,"High (>2.5%)","Clay (>35%)"
"QY284",42.46828307,3.117173924,6.696208,0.0119845127162167,0.13662344496487,"High (>2.5%)","Clay (>35%)"
"QY284",41.68083724,3.08786233,6.708792,0.0122219206543746,0.25543814167643,"High (>2.5%)","Clay (>35%)"
"QY284",40.8933914,3.058478271,6.683536,0.0132003721208356,0.112203163027102,"High (>2.5%)","Clay (>35%)"
"QY284",40.10594556,3.031702909,6.702456,0.0133247028145213,0.17455360687023,"High (>2.5%)","Clay (>35%)"
"QY284",39.31849972,3.0069203,6.694448,0.0139997363249494,0.183396545856837,"High (>2.5%)","Clay (>35%)"
"QY284",38.53105389,2.983188416,6.70492,0.0142976084283381,0.22161293063924,"High (>2.5%)","Clay (>35%)"
"QY284",37.74360805,2.960434793,6.701752,0.0149019242633432,0.17584270630745,"High (>2.5%)","Clay (>35%)"
"QY284",36.95616221,2.935652184,6.698408,0.0155535851940395,0.172644795653839,"High (>2.5%)","Clay (>35%)"
"QY284",36.16871637,2.909963778,6.694976,0.0162443869811348,0.154321676320781,"High (>2.5%)","Clay (>35%)"
"QY284",35.38127054,2.889166677,6.694272,0.0168601714610982,0.153427560295993,"High (>2.5%)","Clay (>35%)"
"QY284",34.5938247,2.868876822,6.67236,0.0180600082368668,0.108360049421201,"High (>2.5%)","Loamy (18-35%)"
"QY284",33.80637886,2.85000001,6.683624,0.0183471430449167,0.179802001840184,"High (>2.5%)","Loamy (18-35%)"
"QY284",33.01893302,2.831231894,6.665496,0.0194499279498268,0.0836346901842552,"High (>2.5%)","Loamy (18-35%)"
"QY284",32.23148719,2.805942039,6.69964,0.0190738041529731,0.221256128174488,"High (>2.5%)","Loamy (18-35%)"
"QY284",31.44404135,2.787065227,6.691368,0.0198520131843535,0.184623722614487,"High (>2.5%)","Loamy (18-35%)"
"QY284",30.65659551,2.769492763,6.696384,0.0202067909858835,0.250564208224955,"High (>2.5%)","Loamy (18-35%)"
"QY284",29.86914967,2.750144937,6.69304,0.0208144321535084,0.19773710545833,"High (>2.5%)","Loamy (18-35%)"
"QY284",29.08170384,2.729782618,6.692952,0.0213149548032658,0.198229079670372,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.72307972,6.69128,0.0217035384565316,0.197502199954437,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.700326096,6.69128,0.0221437287235642,0.201507931384434,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.681702908,6.69128,0.0225463449081316,0.205171738663998,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.663260879,6.691192,0.0229567425981885,0.208906357643516,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.645000009,6.691104,0.023371962205382,0.212684856068976,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.627028995,6.691104,0.0237875042588018,0.216466288755096,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.609311603,6.691016,0.0242100294384439,0.220311267889839,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.591847835,6.691016,0.0246330446493565,0.224160706309144,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.574673922,6.691016,0.0250591834066046,0.228038569000102,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.557789864,6.690928,0.0254917389343441,0.231974824302531,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.541195661,6.690928,0.0259238275149144,0.235906830385721,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.524891313,6.69084,0.0263622007118058,0.239896026477433,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.508840588,6.69084,0.0268002494467276,0.243882269965221,"High (>2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.493115951,6.69084,0.0272402780255816,0.247886530032792,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.477644936,6.690752,0.0276868935218688,0.251950731049006,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.462463777,6.690752,0.028132078208353,0.256001911696012,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.44753624,6.690664,0.028583710278859,0.260111763537617,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.432898559,6.690664,0.0290334971185723,0.264204823779008,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.418478269,6.690664,0.0294862192779898,0.268324595429707,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.404347834,6.690576,0.0299445725479653,0.272495610186484,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.390471023,6.690576,0.0304010442844062,0.276649502988096,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY284",28.294258,2.376847834,6.690576,0.0308594336032074,0.280820845789187,"Medium (1.5~2.5%)","Loamy (18-35%)"
