site,ID,Year,dep,irr,CEC,clay,bulkdens,soil_type,SOC,pH,PS,fer,man,soilCd,rice_yield,straw_yield,straw_recy
QY285,QY285,2006,9.085305888,1.390191365,229.5576679,24.76944002,1230.000019,Calcareous,2.962317027,6.701752,1.55,0.497937302,0,0.354743877,7.936440658,7.801521167,0.6885
QY285,QY285,2007,9.332225216,1.390191365,229.5576679,24.26323553,1230.000019,Calcareous,2.943739792,6.697616,1.18,0.506457192,0,0.358751212,7.83062635,7.697505702,0.707
QY285,QY285,2008,9.579144544,1.390191365,229.5576679,23.75703104,1230.000019,Calcareous,2.922804833,6.694096,1.11,0.513877937,0,0.362911161,7.7483933,7.616670614,0.7255
QY285,QY285,2009,9.826063872,1.390191365,229.5576679,23.25082656,1230.000019,Calcareous,2.900691012,6.68996,0.95,0.528591239,0,0.367181381,7.314759226,7.19040832,0.744
QY285,QY285,2010,9.826063872,1.390191365,229.5576679,22.74462207,1230.000019,Calcareous,2.883983695,6.688816,0.91,0.53612282,0,0.371589193,6.844835166,6.728472968,0.7625
QY285,QY285,2011,9.098207289,1.390191365,229.5576679,22.23841758,1230.000019,Calcareous,2.867723533,6.664968,0.6,0.555943645,0,0.376017207,6.95511684,6.836879854,0.781
QY285,QY285,2012,8.370350706,1.390191365,229.5576679,21.73221309,1230.000019,Calcareous,2.852926785,6.678696,0.98,0.56996761,0,0.380192708,7.072804937,6.952567253,0.7995
QY285,QY285,2013,7.642494123,1.390191365,229.5576679,21.2260086,1230.000019,Calcareous,2.838170688,6.656256,0.43,0.579486317,0,0.384015646,7.085820268,6.965361323,0.818
QY285,QY285,2014,6.91463754,1.390191365,229.5576679,20.71980411,1230.000019,Calcareous,2.816016216,6.695152,1.16,0.614236037,0,0.387629548,7.054041147,6.934122447,0.8365
QY285,QY285,2015,6.186780956,1.390191365,229.5576679,20.21359962,1230.000019,Calcareous,2.800894266,6.685296,0.93,0.692595474,0,0.390851793,7.054663585,6.934734304,0.84
QY285,QY285,2016,5.458924373,1.390191365,229.5576679,19.70739513,1230.000019,Calcareous,2.787113778,6.69128,1.24,0.706802061,0,0.393836939,7.055317086,6.935376696,0.84
QY285,QY285,2017,4.73106779,1.390191365,229.5576679,19.20119064,1230.000019,Calcareous,2.77134142,6.686968,0.95,0.671005115,0,0.396472473,7.29620736,7.172171835,0.84
QY285,QY285,2018,4.003211207,1.390191365,229.5576679,18.69498616,1230.000019,Calcareous,2.75426825,6.686352,0.93,0.690113543,0,0.398829164,6.928197795,6.810418433,0.84
QY285,QY285,2019,3.275354624,1.390191365,229.5576679,18.18878167,1230.000019,Calcareous,2.752357681,6.68468,0.91,0.689286147,0,0.400904005,6.774465652,6.659299736,0.84
QY291,QY291,1985,5.929605925,1.404456085,100,7.289262374,1250,Non-calcareous,1.96476,6.061024,1.47,0.136952264,0,0.282195879,13.63882723,13.40696716,0.3
QY291,QY291,1986,5.929605925,1.404456085,100,7.185028334,1250,Non-calcareous,1.94764,5.974432,1.48,0.143670723,0,0.281652677,14.52959985,14.28259665,0.3185
QY291,QY291,1987,5.929605925,1.404456085,100,7.080794293,1250,Non-calcareous,1.93708,5.908168,1.53,0.174112185,0,0.280600805,13.18600041,12.9618384,0.337
QY291,QY291,1988,5.929605925,1.404456085,100,6.976560253,1250,Non-calcareous,1.9334,5.857392,1.2,0.180463704,0,0.279579814,13.279453,13.0537023,0.3555
QY291,QY291,1989,5.929605925,1.404456085,100,6.872326212,1250,Non-calcareous,1.924,5.812072,1.2,0.206979284,0,0.278614036,13.27854822,13.0528129,0.374
QY291,QY291,1990,5.929605925,1.404456085,100,6.768092172,1250,Non-calcareous,1.91772,5.776168,1.47,0.233691067,0,0.277503018,13,12.779,0.3925
QY291,QY291,1991,6.33552711,1.404456085,100,6.663858132,1250,Non-calcareous,1.91252,5.73252,1.48,0.243810162,0,0.276126771,12.81077707,12.59299386,0.411
QY291,QY291,1992,6.741448295,1.404456085,100,6.559624091,1250,Non-calcareous,1.90892,5.695648,1.53,0.252727755,0,0.274797492,13.55541084,13.32496885,0.4295
QY291,QY291,1993,7.14736948,1.404456085,100,6.455390051,1250,Non-calcareous,1.9056,5.687816,1.2,0.263377281,0,0.273271407,13.55541084,13.32496885,0.448
QY291,QY291,1994,7.553290665,1.404456085,100,6.35115601,1250,Non-calcareous,1.90092,5.693888,1.95,0.258123484,0,0.272246463,13.44450325,13.2159467,0.4665
QY291,QY291,1995,7.95921185,1.404456085,100,6.24692197,1250,Non-calcareous,1.89604,5.610112,0.89,0.300930991,0,0.270754751,13.36201416,13.13485992,0.485
QY291,QY291,1996,8.365133035,1.404456085,100,6.14268793,1250,Non-calcareous,1.90256,5.624104,1.47,0.296810714,0,0.270189909,13.09809813,12.87543046,0.5035
QY291,QY291,1997,8.77105422,1.404456085,100,6.038453889,1250,Non-calcareous,1.91368,5.631848,1.98,0.283541411,0,0.269361323,13.43385551,13.20547997,0.522
QY291,QY291,1998,9.176975405,1.404456085,100,5.934219849,1250,Non-calcareous,1.92176,5.588464,1.33,0.297004977,0,0.268202849,13.7198797,13.48664174,0.5405
QY291,QY291,1999,9.58289659,1.404456085,100,5.829985808,1250,Non-calcareous,1.93076,5.559248,1,0.303310355,0,0.267694694,13.65824346,13.42605333,0.559
QY291,QY291,2000,9.988817775,1.404456085,100,5.725751768,1250,Non-calcareous,1.95576,5.54068,1.41,0.309910236,0,0.267679224,13.58158365,13.35069673,0.5775
QY291,QY291,2001,10.39473896,1.404456085,100,5.621517727,1250,Non-calcareous,1.98376,5.54288,1.14,0.312802877,0,0.267405524,13.47700432,13.24789525,0.596
QY291,QY291,2002,10.80066015,1.404456085,100,5.517283687,1250,Non-calcareous,1.98812,5.579312,2.09,0.305485787,0,0.267771669,13.51666153,13.28687828,0.6145
QY291,QY291,2003,11.20658133,1.404456085,100,5.413049647,1250,Non-calcareous,1.99132,5.461216,0.85,0.375981511,0,0.26747958,14.05980204,13.8207854,0.633
QY291,QY291,2004,11.61250252,1.404456085,100,5.308815606,1250,Non-calcareous,1.9982,5.496416,1.31,0.409534142,0,0.268155114,15.15279956,14.89520197,0.6515
QY291,QY291,2005,12.0184237,1.404456085,100,5.204581566,1250,Non-calcareous,2.00764,5.477232,1.31,0.450488333,0,0.26840237,14.21178794,13.97018754,0.67
QY291,QY291,2006,12.42434489,1.404456085,100,5.100347525,1250,Non-calcareous,2.018,5.489464,1.55,0.452318997,0,0.26902449,12.89671607,12.6774719,0.6885
QY291,QY291,2007,12.83026607,1.404456085,100,4.996113485,1250,Non-calcareous,2.0292,5.464208,1.18,0.458272364,0,0.269946014,12.72476782,12.50844677,0.707
QY291,QY291,2008,13.23618726,1.404456085,100,4.891879445,1250,Non-calcareous,2.0358,5.467992,1.11,0.465184304,0,0.271469395,12.59113911,12.37708975,0.7255
QY291,QY291,2009,13.64210844,1.404456085,100,4.787645404,1250,Non-calcareous,2.03992,5.441944,0.95,0.478273813,0,0.27333416,11.88648374,11.68441352,0.744
QY291,QY291,2010,13.64210844,1.404456085,100,4.683411364,1250,Non-calcareous,2.05188,5.456112,0.91,0.484914985,0,0.275650448,11.12285715,10.93376857,0.7625
QY291,QY291,2011,12.63158189,1.404456085,100,4.579177323,1250,Non-calcareous,2.06384,5.403664,0.6,0.500187867,0,0.278285725,11.30206487,11.10992976,0.781
QY291,QY291,2012,11.62105534,1.404456085,100,4.474943283,1250,Non-calcareous,2.07748,5.447664,0.98,0.511572799,0,0.280757683,11.49330802,11.29792179,0.7995
QY291,QY291,2013,10.61052879,1.404456085,100,4.370709242,1250,Non-calcareous,2.09048,5.389496,0.43,0.520549186,0,0.282476108,11.51445794,11.31871215,0.818
QY291,QY291,2014,9.600002236,1.404456085,100,4.266475202,1250,Non-calcareous,2.09092,5.489112,1.16,0.551014308,0,0.284404534,11.46281686,11.26794898,0.8365
QY291,QY291,2015,8.589475684,1.404456085,100,4.162241162,1250,Non-calcareous,2.10208,5.42628,0.93,0.644275274,0,0.285347862,11.46382833,11.26894324,0.84
QY291,QY291,2016,7.578949133,1.404456085,100,4.058007121,1250,Non-calcareous,2.11468,5.457256,1.24,0.657809701,0,0.285973668,11.46489027,11.26998713,0.84
QY291,QY291,2017,6.568422582,1.404456085,100,3.953773081,1250,Non-calcareous,2.12344,5.451008,0.95,0.617522906,0,0.285897663,11.85633696,11.65477923,0.84
QY291,QY291,2018,5.557896031,1.404456085,100,3.84953904,1250,Non-calcareous,2.12952,5.413784,0.93,0.63985155,0,0.285658664,11.25832142,11.06692995,0.84
QY291,QY291,2019,4.54736948,1.404456085,100,3.745305,1250,Non-calcareous,2.15928,5.431736,0.91,0.638376854,0,0.28501105,11.00850668,10.82136207,0.84
QY293,QY293,1985,5.311607534,1.36587176,177.0811153,35.15064476,1379.999995,Calcareous,2.860181169,6.708352,1.47,0.119956346,0,0.13780101,9.442265003,9.281746498,0.3
QY293,QY293,1986,5.311607534,1.36587176,177.0811153,34.64800217,1379.999995,Calcareous,2.823188416,6.707032,1.48,0.126051168,0,0.14005145,10.05895374,9.887951528,0.3185
QY293,QY293,1987,5.311607534,1.36587176,177.0811153,34.14535958,1379.999995,Calcareous,2.790289865,6.707208,1.53,0.150562199,0,0.142288301,9.128769513,8.973580431,0.337
QY293,QY293,1988,5.311607534,1.36587176,177.0811153,33.64271699,1379.999995,Calcareous,2.761920299,6.703336,1.2,0.154645967,0,0.144540931,9.193467462,9.037178515,0.3555
QY293,QY293,1989,5.311607534,1.36587176,177.0811153,33.1400744,1379.999995,Calcareous,2.730217401,6.70228,1.2,0.175187364,0,0.146805512,9.192841076,9.036562778,0.374
QY293,QY293,1990,5.311607534,1.36587176,177.0811153,32.63743181,1379.999995,Calcareous,2.700869575,6.705184,1.47,0.195924963,0,0.14907262,9,8.847,0.3925
QY293,QY293,1991,5.593929041,1.36587176,177.0811153,32.13478922,1379.999995,Calcareous,2.672644937,6.702456,1.48,0.203230674,0,0.151331578,8.868999509,8.718226517,0.411
QY293,QY293,1992,5.876250547,1.36587176,177.0811153,31.63214663,1379.999995,Calcareous,2.645797111,6.702632,1.53,0.209334883,0,0.153691574,9.384515195,9.224978437,0.4295
QY293,QY293,1993,6.158572054,1.36587176,177.0811153,31.12950404,1379.999995,Calcareous,2.619601458,6.699288,1.2,0.218628808,0,0.156139372,9.384515195,9.224978437,0.448
QY293,QY293,1994,6.440893561,1.36587176,177.0811153,30.62686144,1379.999995,Calcareous,2.592934792,6.707472,1.95,0.213729239,0,0.158706931,9.30773302,9.149501558,0.4665
QY293,QY293,1995,6.723215068,1.36587176,177.0811153,30.12421885,1379.999995,Calcareous,2.56655798,6.698936,0.89,0.251189272,0,0.1613265,9.250625185,9.093364557,0.485
QY293,QY293,1996,7.005536574,1.36587176,177.0811153,29.62157626,1379.999995,Calcareous,2.547753632,6.701488,1.47,0.246394601,0,0.164123136,9.06791409,8.91375955,0.5035
QY293,QY293,1997,7.287858081,1.36587176,177.0811153,29.11893367,1379.999995,Calcareous,2.532173922,6.705448,1.98,0.235482273,0,0.166981533,9.300361508,9.142255363,0.522
QY293,QY293,1998,7.570179588,1.36587176,177.0811153,28.61629108,1379.999995,Calcareous,2.515108704,6.706768,1.33,0.246384501,0,0.169895676,9.498378252,9.336905822,0.5405
QY293,QY293,1999,7.852501095,1.36587176,177.0811153,28.11364849,1379.999995,Calcareous,2.498913052,6.701752,1,0.251123103,0,0.172952844,9.455707014,9.294959995,0.559
QY293,QY293,2000,8.134822601,1.36587176,177.0811153,27.6110059,1379.999995,Calcareous,2.493188414,6.700872,1.41,0.258846976,0,0.176132852,9.402634834,9.242790042,0.5775
QY293,QY293,2001,8.417144108,1.36587176,177.0811153,27.10836331,1379.999995,Calcareous,2.489601458,6.700344,1.14,0.26102435,0,0.179385307,9.330233761,9.171619787,0.596
QY293,QY293,2002,8.699465615,1.36587176,177.0811153,26.60572072,1379.999995,Calcareous,2.471521748,6.709408,2.09,0.25413642,0,0.182759552,9.35768875,9.198608041,0.6145
QY293,QY293,2003,8.981787122,1.36587176,177.0811153,26.10307812,1379.999995,Calcareous,2.453152182,6.690928,0.85,0.312125188,0,0.18615697,9.733709102,9.568236047,0.633
QY293,QY293,2004,9.264108628,1.36587176,177.0811153,25.60043553,1379.999995,Calcareous,2.437427545,6.704832,1.31,0.34304836,0,0.189758156,10.49039969,10.3120629,0.6515
QY293,QY293,2005,9.546430135,1.36587176,177.0811153,25.09779294,1379.999995,Calcareous,2.423659429,6.697528,1.31,0.377919375,0,0.193419356,9.838930109,9.671668297,0.67
QY293,QY293,2006,9.828751642,1.36587176,177.0811153,24.59515035,1379.999995,Calcareous,2.410833342,6.70668,1.55,0.3788815,0,0.197201031,8.92849574,8.776711313,0.6885
QY293,QY293,2007,10.11107315,1.36587176,177.0811153,24.09250776,1379.999995,Calcareous,2.398840588,6.704832,1.18,0.383966329,0,0.2010806,8.809454644,8.659693915,0.707
QY293,QY293,2008,10.39339466,1.36587176,177.0811153,23.58986517,1379.999995,Calcareous,2.384311602,6.701048,1.11,0.389495419,0,0.205094423,8.716942463,8.568754441,0.7255
QY293,QY293,2009,10.67571616,1.36587176,177.0811153,23.08722258,1379.999995,Calcareous,2.368550733,6.698408,0.95,0.400282449,0,0.209215147,8.22910413,8.089209359,0.744
QY293,QY293,2010,10.67571616,1.36587176,177.0811153,22.58457999,1379.999995,Calcareous,2.358043486,6.69612,0.91,0.405731509,0,0.213462107,7.700439562,7.56953209,0.7625
QY293,QY293,2011,9.884922372,1.36587176,177.0811153,22.0819374,1379.999995,Calcareous,2.347826095,6.678432,0.6,0.419260502,0,0.217721817,7.824506445,7.691489836,0.781
QY293,QY293,2012,9.094128582,1.36587176,177.0811153,21.5792948,1379.999995,Calcareous,2.338949283,6.687144,0.98,0.428833424,0,0.221722168,7.956905554,7.821638159,0.7995
QY293,QY293,2013,8.303334793,1.36587176,177.0811153,21.07665221,1379.999995,Calcareous,2.330000008,6.674208,0.43,0.436331592,0,0.225396074,7.971547801,7.836031489,0.818
QY293,QY293,2014,7.512541003,1.36587176,177.0811153,20.57400962,1379.999995,Calcareous,2.313442037,6.700168,1.16,0.461374308,0,0.228841405,7.93579629,7.800887753,0.8365
QY293,QY293,2015,6.721747213,1.36587176,177.0811153,20.07136703,1379.999995,Calcareous,2.303949283,6.694272,0.93,0.540370804,0,0.231933133,7.936496533,7.801576092,0.84
QY293,QY293,2016,5.930953423,1.36587176,177.0811153,19.56872444,1379.999995,Calcareous,2.29561595,6.697968,1.24,0.552011477,0,0.234784508,7.937231722,7.802298783,0.84
QY293,QY293,2017,5.140159634,1.36587176,177.0811153,19.06608185,1379.999995,Calcareous,2.285144935,6.695504,0.95,0.517742008,0,0.237311703,8.208233281,8.068693315,0.84
QY293,QY293,2018,4.349365844,1.36587176,177.0811153,18.56343926,1379.999995,Calcareous,2.273297109,6.695152,0.93,0.536690352,0,0.239559354,7.79422252,7.661720737,0.84
QY293,QY293,2019,3.558572054,1.36587176,177.0811153,18.06079667,1379.999995,Calcareous,2.276594211,6.693656,0.91,0.535463414,0,0.241531613,7.621273858,7.491712203,0.84
QY295,QY295,1985,5.131196791,1.381581936,185.3333333,20.85188553,1580.000043,Calcareous,3.555063195,6.704656,1.47,0.193378988,0,0.120860201,9.442265003,9.281746498,0.3
QY295,QY295,1986,5.131196791,1.381581936,185.3333333,20.55371046,1580.000043,Calcareous,3.504430285,6.703248,1.48,0.204026374,0,0.122826817,10.05895374,9.887951528,0.3185
QY295,QY295,1987,5.131196791,1.381581936,185.3333333,20.2555354,1580.000043,Calcareous,3.456961931,6.702456,1.53,0.243827925,0,0.12478454,9.128769513,8.973580431,0.337
QY295,QY295,1988,5.131196791,1.381581936,185.3333333,19.95736033,1580.000043,Calcareous,3.413923958,6.698408,1.2,0.249848821,0,0.12676085,9.193467462,9.037178515,0.3555
QY295,QY295,1989,5.131196791,1.381581936,185.3333333,19.65918527,1580.000043,Calcareous,3.368354339,6.696912,1.2,0.283448349,0,0.128744073,9.192841076,9.036562778,0.374
QY295,QY295,1990,5.131196791,1.381581936,185.3333333,19.3610102,1580.000043,Calcareous,3.324683454,6.699552,1.47,0.317367124,0,0.130733984,9,8.847,0.3925
QY295,QY295,1991,5.377436149,1.381581936,185.3333333,19.06283514,1580.000043,Calcareous,3.282594848,6.697088,1.48,0.328899518,0,0.132724904,8.868999509,8.718226517,0.411
QY295,QY295,1992,5.623675507,1.381581936,185.3333333,18.76466008,1580.000043,Calcareous,3.24208852,6.696912,1.53,0.338740209,0,0.134794511,9.384515195,9.224978437,0.4295
QY295,QY295,1993,5.869914865,1.381581936,185.3333333,18.46648501,1580.000043,Calcareous,3.202215103,6.693744,1.2,0.353614614,0,0.136932162,9.384515195,9.224978437,0.448
QY295,QY295,1994,6.116154223,1.381581936,185.3333333,18.16830995,1580.000043,Calcareous,3.162373332,6.70448,1.95,0.345177626,0,0.139159948,9.30773302,9.149501558,0.4665
QY295,QY295,1995,6.362393581,1.381581936,185.3333333,17.87013488,1580.000043,Calcareous,3.12303789,6.691192,0.89,0.406910043,0,0.141433387,9.250625185,9.093364557,0.485
QY295,QY295,1996,6.608632939,1.381581936,185.3333333,17.57195982,1580.000043,Calcareous,3.090601182,6.696912,1.47,0.397655131,0,0.143839809,9.06791409,8.91375955,0.5035
QY295,QY295,1997,6.854872298,1.381581936,185.3333333,17.27378475,1580.000043,Calcareous,3.061202448,6.702104,1.98,0.379120432,0,0.146297632,9.300361508,9.142255363,0.522
QY295,QY295,1998,7.101111656,1.381581936,185.3333333,16.97560969,1580.000043,Calcareous,3.030664475,6.70008,1.33,0.395994954,0,0.1487996,9.498378252,9.336905822,0.5405
QY295,QY295,1999,7.347351014,1.381581936,185.3333333,16.67743462,1580.000043,Calcareous,3.00120245,6.694712,1,0.403857465,0,0.151404955,9.455707014,9.294959995,0.559
QY295,QY295,2000,7.593590372,1.381581936,185.3333333,16.37925956,1580.000043,Calcareous,2.981075868,6.694888,1.41,0.417705272,0,0.154101302,9.402634834,9.242790042,0.5775
QY295,QY295,2001,7.83982973,1.381581936,185.3333333,16.08108449,1580.000043,Calcareous,2.962942957,6.692952,1.14,0.4199949,0,0.156858705,9.330233761,9.171619787,0.596
QY295,QY295,2002,8.086069088,1.381581936,185.3333333,15.78290943,1580.000043,Calcareous,2.932278401,6.706064,2.09,0.410092187,0,0.159705256,9.35768875,9.198608041,0.6145
QY295,QY295,2003,8.332308446,1.381581936,185.3333333,15.48473437,1580.000043,Calcareous,2.901708782,6.679488,0.85,0.50503114,0,0.162578205,9.733709102,9.568236047,0.633
QY295,QY295,2004,8.578547804,1.381581936,185.3333333,15.1865593,1580.000043,Calcareous,2.873765745,6.698144,1.31,0.555773913,0,0.165605086,10.49039969,10.3120629,0.6515
QY295,QY295,2005,8.824787163,1.381581936,185.3333333,14.88838424,1580.000043,Calcareous,2.847784733,6.690048,1.31,0.613320976,0,0.16868902,9.838930109,9.671668297,0.67
QY295,QY295,2006,9.071026521,1.381581936,185.3333333,14.59020917,1580.000043,Calcareous,2.822848025,6.700784,1.55,0.615263693,0,0.171873685,8.92849574,8.776711313,0.6885
QY295,QY295,2007,9.317265879,1.381581936,185.3333333,14.29203411,1580.000043,Calcareous,2.798829038,6.696648,1.18,0.622988381,0,0.175137157,8.809454644,8.659693915,0.707
QY295,QY295,2008,9.563505237,1.381581936,185.3333333,13.99385904,1580.000043,Calcareous,2.77281638,6.692776,1.11,0.631922331,0,0.178499195,8.716942463,8.568754441,0.7255
QY295,QY295,2009,9.809744595,1.381581936,185.3333333,13.69568398,1580.000043,Calcareous,2.745980938,6.688552,0.95,0.649283778,0,0.181942915,8.22910413,8.089209359,0.744
QY295,QY295,2010,9.809744595,1.381581936,185.3333333,13.39750891,1580.000043,Calcareous,2.723987268,6.686792,0.91,0.658025154,0,0.185483843,7.700439562,7.56953209,0.7625
QY295,QY295,2011,9.083096847,1.381581936,185.3333333,13.09933385,1580.000043,Calcareous,2.702436635,6.662944,0.6,0.679403331,0,0.189036028,7.824506445,7.691489836,0.781
QY295,QY295,2012,8.356449099,1.381581936,185.3333333,12.80115879,1580.000043,Calcareous,2.682246763,6.676232,0.98,0.694530504,0,0.192376684,7.956905554,7.821638159,0.7995
QY295,QY295,2013,7.629801352,1.381581936,185.3333333,12.50298372,1580.000043,Calcareous,2.662183472,6.653176,0.43,0.706804017,0,0.195463152,7.971547801,7.836031489,0.818
QY295,QY295,2014,6.903153604,1.381581936,185.3333333,12.20480866,1580.000043,Calcareous,2.635664485,6.692072,1.16,0.746938046,0,0.198357355,7.93579629,7.800887753,0.8365
QY295,QY295,2015,6.176505856,1.381581936,185.3333333,11.90663359,1580.000043,Calcareous,2.615601195,6.683008,0.93,0.882599783,0,0.200986176,7.936496533,7.801576092,0.84
QY295,QY295,2016,5.449858108,1.381581936,185.3333333,11.60845853,1580.000043,Calcareous,2.596772081,6.68908,1.24,0.901819513,0,0.203436999,7.937231722,7.802298783,0.84
QY295,QY295,2017,4.723210361,1.381581936,185.3333333,11.31028346,1580.000043,Calcareous,2.576202462,6.684592,0.95,0.843490949,0,0.205634432,8.208233281,8.068693315,0.84
QY295,QY295,2018,3.996562613,1.381581936,185.3333333,11.0121084,1580.000043,Calcareous,2.554651829,6.684152,0.93,0.875940501,0,0.207592477,7.79422252,7.661720737,0.84
QY295,QY295,2019,3.269914865,1.381581936,185.3333333,10.71393333,1580.000043,Calcareous,2.546518918,6.682392,0.91,0.873720521,0,0.209333616,7.621273858,7.491712203,0.84
QY296,QY296,1985,5.151288921,1.399947217,194.851711,34.57082743,1379.999995,Non-calcareous,1.764275368,6.41144,1.47,0.381699039,0,0.229973561,14.68796778,14.43827233,0.3
QY296,QY296,1986,5.151288921,1.399947217,194.851711,34.07647604,1379.999995,Non-calcareous,1.748985513,6.313848,1.48,0.405605187,0,0.231322999,15.64726138,15.38125793,0.3185
QY296,QY296,1987,5.151288921,1.399947217,194.851711,33.58212464,1379.999995,Non-calcareous,1.740108702,6.246616,1.53,0.483772181,0,0.232485721,14.20030813,13.95890289,0.337
QY296,QY296,1988,5.151288921,1.399947217,194.851711,33.08777325,1379.999995,Non-calcareous,1.737934789,6.219688,1.2,0.49283506,0,0.233648713,14.30094939,14.05783325,0.3555
QY296,QY296,1989,5.151288921,1.399947217,194.851711,32.59342185,1379.999995,Non-calcareous,1.73007247,6.18924,1.2,0.559086582,0,0.23487872,14.29997501,14.05687543,0.374
QY296,QY296,1990,5.151288921,1.399947217,194.851711,32.09907046,1379.999995,Non-calcareous,1.725253629,6.155184,1.47,0.625993544,0,0.236086025,14,13.762,0.3925
QY296,QY296,1991,5.401546705,1.399947217,194.851711,31.60471906,1379.999995,Non-calcareous,1.721449281,6.120688,1.48,0.646950679,0,0.237185283,13.79622146,13.56168569,0.411
QY296,QY296,1992,5.651804489,1.399947217,194.851711,31.11036767,1379.999995,Non-calcareous,1.719166673,6.088744,1.53,0.665296867,0,0.238335229,14.59813475,14.34996646,0.4295
QY296,QY296,1993,5.902062273,1.399947217,194.851711,30.61601627,1379.999995,Non-calcareous,1.717101455,6.08584,1.2,0.694272422,0,0.239450414,14.59813475,14.34996646,0.448
QY296,QY296,1994,6.152320057,1.399947217,194.851711,30.12166488,1379.999995,Non-calcareous,1.713695658,6.082232,1.95,0.675624893,0,0.240804357,14.47869581,14.23255798,0.4665
QY296,QY296,1995,6.402577841,1.399947217,194.851711,29.62731348,1379.999995,Non-calcareous,1.710036238,6.034008,0.89,0.801960055,0,0.241916639,14.3898614,14.14523376,0.485
QY296,QY296,1996,6.652835625,1.399947217,194.851711,29.13296209,1379.999995,Non-calcareous,1.717463774,6.045448,1.47,0.777826524,0,0.243566901,14.10564414,13.86584819,0.5035
QY296,QY296,1997,6.90309341,1.399947217,194.851711,28.63861069,1379.999995,Non-calcareous,1.7293116,6.043952,1.98,0.738527487,0,0.24507573,14.46722901,14.22128612,0.522
QY296,QY296,1998,7.153351194,1.399947217,194.851711,28.1442593,1379.999995,Non-calcareous,1.738115948,6.01236,1.33,0.768922173,0,0.246410611,14.77525506,14.52407572,0.5405
QY296,QY296,1999,7.403608978,1.399947217,194.851711,27.6499079,1379.999995,Non-calcareous,1.747681165,6.013328,1,0.784695546,0,0.24808688,14.70887758,14.45882666,0.559
QY296,QY296,2000,7.653866762,1.399947217,194.851711,27.15555651,1379.999995,Non-calcareous,1.772862325,5.993264,1.41,0.817939945,0,0.250041243,14.62632085,14.3776734,0.5775
QY296,QY296,2001,7.904124546,1.399947217,194.851711,26.66120511,1379.999995,Non-calcareous,1.800760876,5.993968,1.14,0.818140781,0,0.251895998,14.51369696,14.26696411,0.596
QY296,QY296,2002,8.15438233,1.399947217,194.851711,26.16685372,1379.999995,Non-calcareous,1.805507253,6.003648,2.09,0.802320423,0,0.254017996,14.55640472,14.30894584,0.6145
QY296,QY296,2003,8.404640114,1.399947217,194.851711,25.67250232,1379.999995,Non-calcareous,1.809202905,5.907816,0.85,0.992224729,0,0.255778337,15.14132527,14.88392274,0.633
QY296,QY296,2004,8.654897898,1.399947217,194.851711,25.17815093,1379.999995,Non-calcareous,1.816449282,5.945568,1.31,1.09634489,0,0.258130413,16.31839953,16.04098673,0.6515
QY296,QY296,2005,8.905155683,1.399947217,194.851711,24.68379953,1379.999995,Non-calcareous,1.826159427,5.925768,1.31,1.213769485,0,0.260350218,15.30500239,15.04481735,0.67
QY296,QY296,2006,9.155413467,1.399947217,194.851711,24.18944814,1379.999995,Non-calcareous,1.836775369,5.938,1.55,1.218512527,0,0.262746579,13.88877115,13.65266204,0.6885
QY296,QY296,2007,9.405671251,1.399947217,194.851711,23.69509674,1379.999995,Non-calcareous,1.848115948,5.916,1.18,1.23209327,0,0.265233829,13.70359611,13.47063498,0.707
QY296,QY296,2008,9.655929035,1.399947217,194.851711,23.20074535,1379.999995,Non-calcareous,1.854963775,5.919168,1.11,1.249464817,0,0.26800689,13.55968828,13.32917358,0.7255
QY296,QY296,2009,9.906186819,1.399947217,194.851711,22.70639395,1379.999995,Non-calcareous,1.859311601,5.90104,0.95,1.283210827,0,0.270938262,12.80082865,12.58321456,0.744
QY296,QY296,2010,9.906186819,1.399947217,194.851711,22.21204256,1379.999995,Non-calcareous,1.871376818,5.920048,0.91,1.300088393,0,0.274090367,11.97846154,11.77482769,0.7625
QY296,QY296,2011,9.172395203,1.399947217,194.851711,21.71769116,1379.999995,Non-calcareous,1.883405804,5.87728,0.6,1.340933602,0,0.27736357,12.17145447,11.96453974,0.781
QY296,QY296,2012,8.438603587,1.399947217,194.851711,21.22333977,1379.999995,Non-calcareous,1.896956528,5.924184,0.98,1.369516617,0,0.280513825,12.37740864,12.16699269,0.7995
QY296,QY296,2013,7.70481197,1.399947217,194.851711,20.72898837,1379.999995,Non-calcareous,1.909855079,5.8544,0.43,1.394135818,0,0.283242041,12.40018547,12.18938232,0.818
QY296,QY296,2014,6.971020354,1.399947217,194.851711,20.23463698,1379.999995,Non-calcareous,1.910507253,5.95912,1.16,1.471522364,0,0.285975803,12.34457201,12.13471428,0.8365
QY296,QY296,2015,6.237228738,1.399947217,194.851711,19.74028558,1379.999995,Non-calcareous,1.921630441,5.90368,0.93,1.765478486,0,0.28817799,12.34566127,12.13578503,0.84
QY296,QY296,2016,5.503437122,1.399947217,194.851711,19.24593419,1379.999995,Non-calcareous,1.934166673,5.926824,1.24,1.804802711,0,0.290264904,12.3468049,12.13690922,0.84
QY296,QY296,2017,4.769645505,1.399947217,194.851711,18.75158279,1379.999995,Non-calcareous,1.942862326,5.916616,0.95,1.67997274,0,0.29194095,12.76836288,12.55130071,0.84
QY296,QY296,2018,4.035853889,1.399947217,194.851711,18.2572314,1379.999995,Non-calcareous,1.948949282,5.897168,0.93,1.750021591,0,0.293423996,12.12434614,11.91823226,0.84
