site,ID,Year,dep,irr,CEC,clay,bulkdens,soil_type,SOC,pH,PS,fer,man,soilCd,rice_yield,straw_yield,straw_recy,lime,scenario
QY049,QY049,2035,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.912276378,6.668576,0.91,1.438216657,0,0.415062762,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2036,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.906422719,6.6684,0.91,1.438216657,0,0.41776289,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2037,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.900691012,6.668224,0.91,1.438216657,0,0.42045831,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2038,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.895040606,6.668136,0.91,1.438216657,0,0.423149034,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2039,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.88951215,6.66796,0.91,1.438216657,0,0.42583511,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2040,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.884064996,6.667872,0.91,1.438216657,0,0.428516504,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2041,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.878739793,6.667784,0.91,1.438216657,0,0.431193267,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2042,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.87349589,6.667608,0.91,1.438216657,0,0.433865412,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2043,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.868333289,6.66752,0.91,1.438216657,0,0.436532896,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2044,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.863251988,6.667432,0.91,1.438216657,0,0.439195772,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2045,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.858292639,6.667344,0.91,1.438216657,0,0.441854046,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2046,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.85341459,6.667256,0.91,1.438216657,0,0.444507736,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2047,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.848577192,6.667168,0.91,1.438216657,0,0.447156848,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2048,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.843902395,6.667168,0.91,1.438216657,0,0.449801379,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2049,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.839268249,6.66708,0.91,1.438216657,0,0.452441412,10.16169848,9.988949603,0.84,0,BAU
QY049,QY049,2050,5.395667553,1.107919554,265.631325,15.96775333,1230.000019,Calcareous,2.834715403,6.666992,0.91,1.438216657,0,0.45507689,10.16169848,9.988949603,0.84,0,BAU
QY065,QY065,2020,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.514676285,6.074136,0.91,1.158808103,0,0.355164118,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2021,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.505683479,6.07748,0.91,1.158808103,0,0.356758058,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2022,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.496618731,6.07968,0.91,1.158808103,0,0.358347901,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2023,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.487553982,6.080912,0.91,1.158808103,0,0.359932556,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2024,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.478561177,6.08144,0.91,1.158808103,0,0.361511103,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2025,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.469676284,6.081528,0.91,1.158808103,0,0.363082885,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2026,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.460863335,6.081088,0.91,1.158808103,0,0.364647492,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2027,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.452158299,6.080472,0.91,1.158808103,0,0.366204407,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2028,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.443561176,6.07968,0.91,1.158808103,0,0.367753456,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2029,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.43514391,6.0788,0.91,1.158808103,0,0.36929446,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2030,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.426834557,6.077832,0.91,1.158808103,0,0.370827357,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2031,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.41866909,6.076776,0.91,1.158808103,0,0.372352052,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2032,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.410611536,6.07572,0.91,1.158808103,0,0.373868465,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2033,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.402733838,6.074664,0.91,1.158808103,0,0.375376588,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2034,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.395000025,6.073608,0.91,1.158808103,0,0.376876448,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2035,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.387374125,6.072552,0.91,1.158808103,0,0.378368058,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2036,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.379892111,6.071584,0.91,1.158808103,0,0.379851415,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2037,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.372553981,6.070616,0.91,1.158808103,0,0.381326628,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2038,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.365323765,6.069648,0.91,1.158808103,0,0.382793715,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2039,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.358237434,6.068768,0.91,1.158808103,0,0.384252682,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2040,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.351294988,6.067888,0.91,1.158808103,0,0.385703646,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2041,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.344460456,6.067096,0.91,1.158808103,0,0.387146633,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2042,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.337733837,6.066304,0.91,1.158808103,0,0.388581751,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2043,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.331151103,6.0656,0.91,1.158808103,0,0.390009013,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2044,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.324676283,6.064984,0.91,1.158808103,0,0.391428549,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2045,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.318309376,6.064368,0.91,1.158808103,0,0.392840477,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2046,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.312086355,6.063752,0.91,1.158808103,0,0.394244818,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2047,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.305971247,6.063224,0.91,1.158808103,0,0.395641612,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2048,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.299964052,6.062784,0.91,1.158808103,0,0.397030985,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2049,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.294028801,6.062432,0.91,1.158808103,0,0.398413064,9.314890271,9.156537136,0.84,0,BAU
QY065,QY065,2050,4.194610119,1.318128756,193.25,19.49580167,1389.999986,Non-calcareous,2.288237434,6.061992,0.91,1.158808103,0,0.399787963,9.314890271,9.156537136,0.84,0,BAU
QY070,QY070,2020,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.766035761,6.6772,0.91,1.009703314,7.581995597,0.657388784,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2021,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.762250047,6.676936,0.91,1.009703314,7.581995597,0.661620943,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2022,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.758392904,6.67676,0.91,1.009703314,7.581995597,0.665845599,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2023,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.754500047,6.676496,0.91,1.009703314,7.581995597,0.670062788,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2024,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.750642904,6.67632,0.91,1.009703314,7.581995597,0.674272396,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2025,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.746785761,6.676144,0.91,1.009703314,7.581995597,0.678474506,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2026,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.742964332,6.675968,0.91,1.009703314,7.581995597,0.682669101,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2027,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.739214332,6.675792,0.91,1.009703314,7.581995597,0.686856182,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2028,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.735464332,6.675528,0.91,1.009703314,7.581995597,0.691035764,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2029,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.731785761,6.675352,0.91,1.009703314,7.581995597,0.695207746,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2030,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.728178618,6.675176,0.91,1.009703314,7.581995597,0.69937223,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2031,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.724642904,6.675088,0.91,1.009703314,7.581995597,0.703529233,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2032,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.721142903,6.674912,0.91,1.009703314,7.581995597,0.707678862,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2033,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.717678618,6.674736,0.91,1.009703314,7.581995597,0.711821033,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2034,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.714321475,6.67456,0.91,1.009703314,7.581995597,0.715955747,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2035,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.711000046,6.674472,0.91,1.009703314,7.581995597,0.720083042,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2036,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.707714332,6.674296,0.91,1.009703314,7.581995597,0.724203013,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2037,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.70453576,6.674208,0.91,1.009703314,7.581995597,0.728315573,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2038,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.701357189,6.674032,0.91,1.009703314,7.581995597,0.732420855,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2039,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.69828576,6.673944,0.91,1.009703314,7.581995597,0.736518754,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2040,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.695250046,6.673856,0.91,1.009703314,7.581995597,0.740609405,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2041,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.692250046,6.67368,0.91,1.009703314,7.581995597,0.744692817,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2042,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.689321474,6.673592,0.91,1.009703314,7.581995597,0.748768901,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2043,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.686464331,6.673504,0.91,1.009703314,7.581995597,0.75283778,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2044,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.683642903,6.673416,0.91,1.009703314,7.581995597,0.756899479,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2045,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.680857189,6.673328,0.91,1.009703314,7.581995597,0.76095401,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2046,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.678142903,6.67324,0.91,1.009703314,7.581995597,0.765001382,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2047,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.675464331,6.673152,0.91,1.009703314,7.581995597,0.769041624,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2048,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.672857188,6.673064,0.91,1.009703314,7.581995597,0.773074747,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2049,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.67028576,6.672976,0.91,1.009703314,7.581995597,0.777100782,11.85531489,11.65377454,0.84,0,BAU
QY070,QY070,2050,4.520544529,1.333449911,193.4244613,12.87561667,1399.999976,Calcareous,2.667750045,6.672888,0.91,1.009703314,7.581995597,0.78111974,11.85531489,11.65377454,0.84,0,BAU
QY073,QY073,2020,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.520461053,5.443616,0.91,2.198314476,0,0.413437346,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2021,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.51145396,5.431736,0.91,2.198314476,0,0.413890248,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2022,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.502375946,5.419504,0.91,2.198314476,0,0.414293205,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2023,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.493297931,5.406744,0.91,2.198314476,0,0.414644305,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2024,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.484255378,5.393456,0.91,2.198314476,0,0.414941114,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2025,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.475319208,5.37964,0.91,2.198314476,0,0.41518115,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2026,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.466453959,5.365296,0.91,2.198314476,0,0.415361936,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2027,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.457730555,5.350336,0.91,2.198314476,0,0.415480842,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2028,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.449113533,5.334848,0.91,2.198314476,0,0.415534942,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2029,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.440638356,5.318656,0.91,2.198314476,0,0.415521438,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2030,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.432269561,5.30176,0.91,2.198314476,0,0.415436846,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2031,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.424078072,5.28416,0.91,2.198314476,0,0.415277464,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2032,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.415992965,5.265768,0.91,2.198314476,0,0.415039543,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2033,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.408085163,5.246496,0.91,2.198314476,0,0.414718696,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2034,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.400283745,5.226344,0.91,2.198314476,0,0.414310098,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2035,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.392659631,5.205136,0.91,2.198314476,0,0.413808545,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2036,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.3851419,5.182784,0.91,2.198314476,0,0.413207953,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2037,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.377766014,5.159112,0.91,2.198314476,0,0.412501371,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2038,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.370531971,5.134032,0.91,2.198314476,0,0.411680713,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2039,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.363404311,5.107368,0.91,2.198314476,0,0.410736971,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2040,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.356418495,5.078768,0.91,2.198314476,0,0.409659613,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2041,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.349574524,5.048056,0.91,2.198314476,0,0.408435673,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2042,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.342836935,5.014792,0.91,2.198314476,0,0.407050262,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2043,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.33624119,4.978448,0.91,2.198314476,0,0.405484776,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2044,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.329751828,4.938496,0.91,2.198314476,0,0.403715998,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2045,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.32340431,4.894144,0.91,2.198314476,0,0.401715115,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2046,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.317127714,4.84416,0.91,2.198314476,0,0.399445206,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2047,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.310992963,4.787048,0.91,2.198314476,0,0.396856219,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2048,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.305000055,4.720432,0.91,2.198314476,0,0.393880358,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2049,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.299078069,4.640616,0.91,2.198314476,0,0.390419941,10.16169848,9.988949603,0.84,0,BAU
QY073,QY073,2050,5.147699833,1.292894912,150.35,8.230023333,1409.999967,Non-calcareous,2.293262466,4.541616,0.91,2.198314476,0,0.386325692,10.16169848,9.988949603,0.84,0,BAU
QY076,QY076,2020,4.377658367,1.323598055,160.6197719,10.211765,1379.999995,Calcareous,1.843043485,6.692336,0.91,0.797121051,0,0.273704902,9.314890271,9.156537136,0.84,0,BAU
QY076,QY076,2021,4.377658367,1.323598055,160.6197719,10.211765,1379.999995,Calcareous,1.842862325,6.692248,0.91,0.797121051,0,0.27544965,9.314890271,9.156537136,0.84,0,BAU
QY076,QY076,2022,4.377658367,1.323598055,160.6197719,10.211765,1379.999995,Calcareous,1.842463774,6.69216,0.91,0.797121051,0,0.277190553,9.314890271,9.156537136,0.84,0,BAU
QY076,QY076,2023,4.377658367,1.323598055,160.6197719,10.211765,1379.999995,Calcareous,1.841956528,6.692072,0.91,0.797121051,0,0.278927529,9.314890271,9.156537136,0.84,0,BAU
QY076,QY076,2024,4.377658367,1.323598055,160.6197719,10.211765,1379.999995,Calcareous,1.841304354,6.691984,0.91,0.797121051,0,0.280660541,9.314890271,9.156537136,0.84,0,BAU
QY076,QY076,2025,4.377658367,1.323598055,160.6197719,10.211765,1379.999995,Calcareous,1.840579717,6.691896,0.91,0.797121051,0,0.282389533,9.314890271,9.156537136,0.84,0,BAU
QY076,QY076,2026,4.377658367,1.323598055,160.6197719,10.211765,1379.999995,Calcareous,1.839818847,6.691808,0.91,0.797121051,0,0.284114481,9.314890271,9.156537136,0.84,0,BAU
QY076,QY076,2027,4.377658367,1.323598055,160.6197719,10.211765,1379.999995,Calcareous,1.839057977,6.69172,0.91,0.797121051,0,0.285835375,9.314890271,9.156537136,0.84,0,BAU
QY076,QY076,2028,4.377658367,1.323598055,160.6197719,10.211765,1379.999995,Calcareous,1.838224644,6.691632,0.91,0.797121051,0,0.287552219,9.314890271,9.156537136,0.84,0,BAU
