"ID","scenario","soil_type","variable","value"
"QY295","BNPR","Calcareous","manure",0
"QY295","BNPL","Calcareous","manure",0
"QY295","BNPRLopt","Calcareous","manure",0
"QY295","BNPRLopt(dep)","Calcareous","manure",0
"QY295","BAU","Calcareous","irrigation",1.381581936
"QY295","BNP","Calcareous","irrigation",1.381581936
"QY295","BNPR","Calcareous","irrigation",1.381581936
"QY295","BNPL","Calcareous","irrigation",1.381581936
"QY295","BNPRLopt","Calcareous","irrigation",1.381581936
"QY295","BNPRLopt(dep)","Calcareous","irrigation",1.381581936
"QY295","BAU","Calcareous","fertilizer",0.873720521
"QY295","BNP","Calcareous","fertilizer",0.221169054
"QY295","BNPR","Calcareous","fertilizer",0.21337775
"QY295","BNPL","Calcareous","fertilizer",0.221169054
"QY295","BNPRLopt","Calcareous","fertilizer",0.21337775
"QY295","BNPRLopt(dep)","Calcareous","fertilizer",0.21337775
"QY295","BAU","Calcareous","total input",5.525217322
"QY295","BNP","Calcareous","total input",4.872665855
"QY295","BNPR","Calcareous","total input",4.864874551
"QY295","BNPL","Calcareous","total input",4.872665855
"QY295","BNPRLopt","Calcareous","total input",4.810125886
"QY295","BNPRLopt(dep)","Calcareous","total input",4.810125886
"QY295","Critical input","Calcareous","total input",5.11953883194187
"QY295","Critical input","Calcareous","critical input",5.11953883194187
"QY296","BAU","Non-calcareous","deposition",3.302062273
"QY296","BNP","Non-calcareous","deposition",3.302062273
"QY296","BNPR","Non-calcareous","deposition",3.302062273
"QY296","BNPL","Non-calcareous","deposition",3.302062273
"QY296","BNPRLopt","Non-calcareous","deposition",3.302062273
"QY296","BNPRLopt(dep)","Non-calcareous","deposition",2.425104612
"QY296","BAU","Non-calcareous","manure",0
"QY296","BNP","Non-calcareous","manure",0
"QY296","BNPR","Non-calcareous","manure",2.604
"QY296","BNPL","Non-calcareous","manure",0
"QY296","BNPRLopt","Non-calcareous","manure",1.727042339
"QY296","BNPRLopt(dep)","Non-calcareous","manure",2.604
"QY296","BAU","Non-calcareous","irrigation",1.399947217
"QY296","BNP","Non-calcareous","irrigation",1.399947217
"QY296","BNPR","Non-calcareous","irrigation",1.399947217
"QY296","BNPL","Non-calcareous","irrigation",1.399947217
"QY296","BNPRLopt","Non-calcareous","irrigation",1.399947217
"QY296","BNPRLopt(dep)","Non-calcareous","irrigation",1.399947217
"QY296","BAU","Non-calcareous","fertilizer",1.744868775
"QY296","BNP","Non-calcareous","fertilizer",0.547140069
"QY296","BNPR","Non-calcareous","fertilizer",0.334653455
"QY296","BNPL","Non-calcareous","fertilizer",0.547140069
"QY296","BNPRLopt","Non-calcareous","fertilizer",0.334653455
"QY296","BNPRLopt(dep)","Non-calcareous","fertilizer",0.334653455
"QY296","BAU","Non-calcareous","total input",6.446878265
"QY296","BNP","Non-calcareous","total input",5.249149559
"QY296","BNPR","Non-calcareous","total input",7.640662945
"QY296","BNPL","Non-calcareous","total input",5.249149559
"QY296","BNPRLopt","Non-calcareous","total input",6.763705284
"QY296","BNPRLopt(dep)","Non-calcareous","total input",6.763705284
"QY296","Critical input","Non-calcareous","total input",7.18432794871739
"QY296","Critical input","Non-calcareous","critical input",7.18432794871739
"QY297","BAU","Calcareous","deposition",3.201862574
"QY297","BNP","Calcareous","deposition",3.201862574
"QY297","BNPR","Calcareous","deposition",3.201862574
"QY297","BNPL","Calcareous","deposition",3.201862574
"QY297","BNPRLopt","Calcareous","deposition",3.201862574
"QY297","BNPRLopt(dep)","Calcareous","deposition",2.910055472
"QY297","BAU","Calcareous","manure",0
"QY297","BNP","Calcareous","manure",0
"QY297","BNPR","Calcareous","manure",1.178
"QY297","BNPL","Calcareous","manure",0
"QY297","BNPRLopt","Calcareous","manure",0.886192898
"QY297","BNPRLopt(dep)","Calcareous","manure",1.178
"QY297","BAU","Calcareous","irrigation",1.418954494
"QY297","BNP","Calcareous","irrigation",1.418954494
"QY297","BNPR","Calcareous","irrigation",1.418954494
"QY297","BNPL","Calcareous","irrigation",1.418954494
"QY297","BNPRLopt","Calcareous","irrigation",1.418954494
"QY297","BNPRLopt(dep)","Calcareous","irrigation",1.418954494
"QY297","BAU","Calcareous","fertilizer",0.439044086
"QY297","BNP","Calcareous","fertilizer",0.196421944
"QY297","BNPR","Calcareous","fertilizer",0.09498629
"QY297","BNPL","Calcareous","fertilizer",0.196421944
"QY297","BNPRLopt","Calcareous","fertilizer",0.09498629
"QY297","BNPRLopt(dep)","Calcareous","fertilizer",0.09498629
"QY297","BAU","Calcareous","total input",5.059861154
"QY297","BNP","Calcareous","total input",4.817239012
"QY297","BNPR","Calcareous","total input",5.893803358
"QY297","BNPL","Calcareous","total input",4.817239012
"QY297","BNPRLopt","Calcareous","total input",5.601996256
"QY297","BNPRLopt(dep)","Calcareous","total input",5.601996256
"QY297","Critical input","Calcareous","total input",6.02291636005904
"QY297","Critical input","Calcareous","critical input",6.02291636005904
"QY299","BAU","Non-calcareous","deposition",2.237344503
"QY299","BNP","Non-calcareous","deposition",2.237344503
"QY299","BNPR","Non-calcareous","deposition",2.237344503
"QY299","BNPL","Non-calcareous","deposition",2.237344503
"QY299","BNPRLopt","Non-calcareous","deposition",2.237344503
"QY299","BNPRLopt(dep)","Non-calcareous","deposition",2.237344503
"QY299","BAU","Non-calcareous","manure",0
"QY299","BNP","Non-calcareous","manure",0
"QY299","BNPR","Non-calcareous","manure",0.992
"QY299","BNPL","Non-calcareous","manure",0
"QY299","BNPRLopt","Non-calcareous","manure",0.992
"QY299","BNPRLopt(dep)","Non-calcareous","manure",0.992
"QY299","BAU","Non-calcareous","irrigation",1.48434468
"QY299","BNP","Non-calcareous","irrigation",1.48434468
"QY299","BNPR","Non-calcareous","irrigation",1.48434468
"QY299","BNPL","Non-calcareous","irrigation",1.48434468
"QY299","BNPRLopt","Non-calcareous","irrigation",1.48434468
"QY299","BNPRLopt(dep)","Non-calcareous","irrigation",1.48434468
"QY299","BAU","Non-calcareous","fertilizer",0.882379355
"QY299","BNP","Non-calcareous","fertilizer",0.224196028
"QY299","BNPR","Non-calcareous","fertilizer",0.13915629
"QY299","BNPL","Non-calcareous","fertilizer",0.224196028
"QY299","BNPRLopt","Non-calcareous","fertilizer",0.13915629
"QY299","BNPRLopt(dep)","Non-calcareous","fertilizer",0.13915629
"QY299","BAU","Non-calcareous","total input",4.604068538
"QY299","BNP","Non-calcareous","total input",3.945885211
"QY299","BNPR","Non-calcareous","total input",4.852845473
"QY299","BNPL","Non-calcareous","total input",3.945885211
"QY299","BNPRLopt","Non-calcareous","total input",4.852845473
"QY299","BNPRLopt(dep)","Non-calcareous","total input",4.852845473
"QY299","Critical input","Non-calcareous","total input",6.71722544492308
"QY299","Critical input","Non-calcareous","critical input",6.71722544492308
"QY308","BAU","Calcareous","deposition",3.489558458
"QY308","BNP","Calcareous","deposition",3.489558458
"QY308","BNPR","Calcareous","deposition",3.489558458
"QY308","BNPL","Calcareous","deposition",3.489558458
"QY308","BNPRLopt","Calcareous","deposition",1.885925644
"QY308","BNPRLopt(dep)","Calcareous","deposition",0
"QY308","BAU","Calcareous","manure",0
"QY308","BNP","Calcareous","manure",0
"QY308","BNPR","Calcareous","manure",2.81542
"QY308","BNPL","Calcareous","manure",0
"QY308","BNPRLopt","Calcareous","manure",0
"QY308","BNPRLopt(dep)","Calcareous","manure",1.885925644
"QY308","BAU","Calcareous","irrigation",1.425765356
"QY308","BNP","Calcareous","irrigation",1.425765356
"QY308","BNPR","Calcareous","irrigation",1.425765356
"QY308","BNPL","Calcareous","irrigation",1.425765356
"QY308","BNPRLopt","Calcareous","irrigation",1.425765356
"QY308","BNPRLopt(dep)","Calcareous","irrigation",1.425765356
"QY308","BAU","Calcareous","fertilizer",1.144272717
"QY308","BNP","Calcareous","fertilizer",0.294434821
"QY308","BNPR","Calcareous","fertilizer",0.070489957
"QY308","BNPL","Calcareous","fertilizer",0.294434821
"QY308","BNPRLopt","Calcareous","fertilizer",0.070489957
"QY308","BNPRLopt(dep)","Calcareous","fertilizer",0.070489957
"QY308","BAU","Calcareous","total input",6.059596531
"QY308","BNP","Calcareous","total input",5.209758635
"QY308","BNPR","Calcareous","total input",7.801233771
"QY308","BNPL","Calcareous","total input",5.209758635
"QY308","BNPRLopt","Calcareous","total input",3.382180957
"QY308","BNPRLopt(dep)","Calcareous","total input",3.382180957
"QY308","Critical input","Calcareous","total input",3.6414150637008
"QY308","Critical input","Calcareous","critical input",3.6414150637008
"QY310","BAU","Calcareous","deposition",3.724695683
"QY310","BNP","Calcareous","deposition",3.724695683
"QY310","BNPR","Calcareous","deposition",3.724695683
"QY310","BNPL","Calcareous","deposition",3.724695683
"QY310","BNPRLopt","Calcareous","deposition",2.700863073
"QY310","BNPRLopt(dep)","Calcareous","deposition",0.285963073
"QY310","BAU","Calcareous","manure",0
"QY310","BNP","Calcareous","manure",0
"QY310","BNPR","Calcareous","manure",2.4149
"QY310","BNPL","Calcareous","manure",0
"QY310","BNPRLopt","Calcareous","manure",0
"QY310","BNPRLopt(dep)","Calcareous","manure",2.4149
"QY310","BAU","Calcareous","irrigation",1.372439536
"QY310","BNP","Calcareous","irrigation",1.372439536
"QY310","BNPR","Calcareous","irrigation",1.372439536
"QY310","BNPL","Calcareous","irrigation",1.372439536
"QY310","BNPRLopt","Calcareous","irrigation",1.372439536
"QY310","BNPRLopt(dep)","Calcareous","irrigation",1.372439536
"QY310","BAU","Calcareous","fertilizer",0.86373732
"QY310","BNP","Calcareous","fertilizer",0.351535
"QY310","BNPR","Calcareous","fertilizer",0.155798754
"QY310","BNPL","Calcareous","fertilizer",0.351535
"QY310","BNPRLopt","Calcareous","fertilizer",0.155798754
"QY310","BNPRLopt(dep)","Calcareous","fertilizer",0.155798754
"QY310","BAU","Calcareous","total input",5.960872539
"QY310","BNP","Calcareous","total input",5.448670219
"QY310","BNPR","Calcareous","total input",7.667833973
"QY310","BNPL","Calcareous","total input",5.448670219
"QY310","BNPRLopt","Calcareous","total input",4.229101363
"QY310","BNPRLopt(dep)","Calcareous","total input",4.229101363
"QY310","Critical input","Calcareous","total input",4.64567331941806
"QY310","Critical input","Calcareous","critical input",4.64567331941806
